,"('4hr', '7hr', '24hr')_STAT","('4hr', '7hr', '24hr')_LOG2FC","('4hr', '7hr', '24hr')_PVAL","('4hr', '7hr', '24hr')_ADJPVAL"
Q15052,-6.350985443076192,1.752119023393163,1.3485428265075017e-05,0.00010410092794868886
O75533,2.7100320100447672,-0.776579726345437,0.02497109913991249,0.044276486710265
Q92621,1.455803826217271,-0.44541323307642466,0.17421503594956386,0.22974607865848737
Q14739,1.4410335659701465,-0.37185354381669455,0.1763858958062981,0.23212530570766465
Q92835,-5.926611496043944,1.9679507603712878,2.0786855245819416e-05,0.00014459427879784275
Q05519,-3.3809889195237437,0.9616969929586734,0.002871231495697098,0.0076814151120189475
Q12888,-4.324126742186943,0.5275135416380803,0.0003002169464982568,0.0012590722355417493
Q01130,-4.917961560598882,3.011144701377547,9.7019880427932e-05,0.0004992974334217964
Q9UPU5,-5.398756672171621,1.238293870876551,5.0024431195111905e-05,0.00029127656757388246
P08670,-7.3574292455581185,2.1811826392275764,9.56127121060442e-07,1.6369036684822615e-05
P62753,-1.9114304242328122,0.5091845404580198,0.07184150435862596,0.10801822389313595
Q68CZ2,-4.336126753695948,0.9733900983184569,0.0003738456564124145,0.001460767287092953
Q66K74,4.3326253753490205,-1.6329849354188586,0.0024275509547686106,0.0067693381249715
P78346,1.663360400370541,-0.45871969203115537,0.12725149272780512,0.17625863215908236
Q8N163,-3.7502440964497734,1.0119893295723146,0.0011968590464861764,0.0038070943538982397
O00264,-0.90447766577271,0.243012063921479,0.37841147075986914,0.4468926511026066
J3KTL2,-3.208232816170831,1.3654262122319691,0.005181906622283149,0.012091264780381429
O60832,3.912085135705895,-0.5611299074658223,0.001483319629659654,0.004492542227629478
P53985,-2.8221587032255,0.9245270949745266,0.010809507854048703,0.022961135810781304
Q01826,2.215286549152955,-1.223008667319143,0.05594173150751991,0.0867919510888728
O00160,-2.540812582597046,1.0674612713320546,0.01934149787859998,0.036438000467719604
P19338,2.313662840749459,-0.4596297641475715,0.041378954596040914,0.06664854518904301
Q15637,-3.3250822083930736,0.840792200530424,0.005638954139294751,0.012979847164267554
J3QRS3,-3.467826611488367,3.293171117303959,0.00409129269972893,0.010196016846174853
Q8NBJ5,1.8219291577946062,-0.5608448536609347,0.09280000314742123,0.13304827818792578
Q9Y385,-4.229564446183594,2.619945051290315,0.0009648082365182592,0.0032143348090318846
Q14004,-0.8031931207431213,0.2601144674913676,0.43579994264108424,0.5061676398014795
Q13185,1.357513800864213,-0.4828055127586479,0.1891807365817034,0.2458961114090724
O60524,-6.494264569446063,2.521909042736193,3.104623536813889e-06,3.400216761321061e-05
Q9Y618,-6.703333496902104,0.8379672444352424,1.3078254335881325e-06,2.0191548767348488e-05
O76021,-0.3265636140334666,0.04471925835215895,0.7476588559262733,0.7954084971450942
Q96KC8,0.6136947087734339,-0.15326323851291246,0.5533081452759134,0.6166268590838965
A0A1C7CYX1,-0.6105226176540595,0.0848212987063992,0.5484763612712625,0.6123201705197693
Q9UNL2,-4.86589502408172,2.321454904578893,0.0001137285913837309,0.0005713507805230291
Q92608,3.5805038270144594,-1.180038975880881,0.0062178793399810545,0.014157977058302185
Q96JP5,-3.3240434519496525,0.6153282207467277,0.005968303872571567,0.0136387593911112
A0JLT2,2.288428777893786,-0.6368722540414673,0.03647056921077369,0.060592835460419284
P35580,-6.43420958674451,2.461812753921681,1.581854788203883e-05,0.00011780165658035975
Q68EM7,-2.6072538570520307,0.49787961682389015,0.01812396003875422,0.03487071946666086
Q8TCJ2,-1.092882169069716,0.26972737831538085,0.2951482879872773,0.35928628133835877
Q8N122,-3.5093662004168262,1.597026478843741,0.0028551572697959517,0.0076814151120189475
O75592,-4.303648393564272,1.0403509331775316,0.0003480708382540014,0.0013685021156197696
P05412,-1.6790707494708572,0.5600513509306115,0.11542401289298007,0.16057890145331075
P35611,3.5353359885009428,-0.8404403533700728,0.0045567694479673,0.011009294124287408
P13498,-6.42675226770168,1.3642899174598258,3.6506935811931277e-06,3.668077836341666e-05
Q10570,-1.9591622420387993,0.707165569015987,0.06381010451741764,0.0970956638450129
A6NIW2,-0.9631114016671825,0.16173281612926704,0.35558801951674945,0.42469286104547627
Q13501,-2.2845710258080083,0.43617205055632446,0.03630384669362888,0.06047456567649231
Q96EV2,-0.4350426381722859,0.1726835597487546,0.6679966233581736,0.7252862136976396
Q5T200,-0.21644496377053735,0.023329516809109663,0.8308604149709902,0.8721967540242733
Q13263,0.09819314963470836,-0.02145247839864073,0.9238402347904422,0.9477971938773904
P08240,0.9618634677677832,-0.3621727767475802,0.35709790998537183,0.424979092528495
Q9H3N1,2.612289730303511,-1.5569748256079297,0.02896700057464604,0.049962156304498476
Q9Y3L3,-4.85882074191138,0.9006187830634682,0.00032972498494448864,0.0013159728062577703
Q8N7R7,-2.532938187040861,0.5887649618263349,0.019554271966245824,0.036633310553596005
Q9NRA8,-9.076758557048208,2.0911825600313345,2.281215058707795e-08,1.2136867668260144e-06
O75427,-3.305745924378716,0.6424412971387983,0.003402545730723673,0.008791067132849325
P05455,1.4930192994001898,-0.3512213942607745,0.15747341430653994,0.21075888408039137
Q69YN4,3.477419092373869,-1.2210708975000129,0.006828458042127811,0.015118030297182552
Q8N2F6,-4.372517962758147,0.9148003971286964,0.00047250729819574945,0.0017896773128655257
L7N2F9,-3.777411796257381,0.7714353853254066,0.001238124524089991,0.003844665034555411
P08621,-0.9189579074435171,0.2581935060054463,0.37316675907946795,0.4423493604818412
P17812,-10.15472404110568,1.71826068168385,2.7783944251379643e-09,4.3968091777808285e-07
O14497,-0.1924788822294464,0.0300309177396354,0.8493621683026479,0.8872050371874193
P16949,-1.1777549800429057,0.34378714448254044,0.25577667079405103,0.32060719329234516
Q9UKA4,-5.544528238721757,2.633589448943565,6.290509845809543e-05,0.00034625154194760355
Q9HCG8,1.9601931481684716,-4.015150799884419,0.08563121187688683,0.12576463368461568
A0A0A0MT22,1.1715066991390222,-0.30528268640578493,0.2683941104977924,0.3325684525170242
P25098,1.9793123332104423,-0.5655606668342812,0.08279000087406443,0.121874582682053
P09651,-4.632076360701772,1.1625818678829989,0.00015498507705401248,0.0007546581059629993
Q9H1A4,-8.275355646943805,2.021238098138489,9.820563034377464e-08,3.6567155298593733e-06
E7ERS3,-5.9087289281619535,2.3722642008336,1.5365605429093695e-05,0.00011718588236887119
A0A024R571,-8.86816040044441,1.683633031201187,2.4011640665767868e-08,1.2136867668260144e-06
Q13370,-2.696897934589138,1.0411329844339656,0.013858793237707338,0.0280275275382388
J3KMZ8,3.198127302041234,-1.128133460287391,0.010445501226409292,0.022337845528098248
Q8NC44,-1.18038681276017,0.48634403777377555,0.25159953727711903,0.31599703788971495
Q9NU22,2.5852768036168348,-1.0898738513893798,0.026335465328981632,0.0464355140758924
Q15942,-4.377462077134056,1.0031963296642235,0.00030034740531880593,0.0012590722355417493
P24928,1.1254968429731171,-0.2932108430837943,0.29172687229756117,0.3571820312656793
Q5T5H1,-3.313601228076517,1.0964017354850542,0.003793355048140832,0.009566508946108153
Q9BTX1,-1.410560988194311,0.3747116614434658,0.17816512387020858,0.23398033902456852
Q08945,4.896302203817907,-2.759788413870666,0.0011389440451633178,0.003659652693342031
O14920,0.8911996956958382,-0.16941167524905154,0.39200577326854935,0.4612261235668991
Q9P2D1,0.49226283405981075,-0.1530538914047086,0.6287818551682361,0.6850583723261505
P02545,1.5951068176427845,-0.5503043092526876,0.14404718531983318,0.19566924529496654
Q92538,-4.303787535806933,0.9983066060248049,0.0003194755633258443,0.0013046969779694159
Q96QH2,-2.4146045194790107,0.9772668007066565,0.025061173551731656,0.04431207502303391
Q86TM6,4.05238773679579,-2.3737754475712114,0.003289798139767964,0.008564295771315138
Q9HCK8,-1.0958923003240812,0.20061605985407382,0.2855931799068057,0.3510300638466175
Q13435,1.213872374201815,-0.27473819171337355,0.24573806787024058,0.309248900520601
O60711,-2.6719653263462066,1.0403417169188076,0.015195150779982857,0.030144468892193098
Q9NPH3,-0.6341796634401428,0.15827814502797954,0.542906873788773,0.6071732351736631
P35579,1.3445530767100622,-0.5584509816769971,0.19313153261744784,0.2500046219771871
Q9BZF1,1.9914012494879574,-1.3811891194432193,0.0800183484895293,0.11946135517422653
Q9BQA1,-1.1521026348547347,0.17896474931349138,0.26358789942626637,0.3284471266472965
O75376,-8.64665848391335,1.9002493727286445,1.6366444378452628e-07,4.583435209264794e-06
Q9BXP5,1.9192386860142174,-1.0767431809357575,0.09065569671895192,0.13161710097040497
Q13129,-4.887780368798461,1.459306482613554,0.0001779221012979294,0.000846802181365333
Q92844,-1.5732161741955542,0.5263466278588327,0.1308378500606658,0.18004425888782927
R4GN35,2.893941077246396,-2.1695827293426566,0.017940682143813474,0.03465217064997363
Q9Y3Z3,-2.0885486266856477,0.36550172813937154,0.05623344870921158,0.08703122990936657
O75475,-4.953510427307658,0.9417187023326234,8.366217484714457e-05,0.0004413179723186877
Q6JBY9,-0.026676838221412605,0.005782443652825542,0.9789700111631481,0.9836317731210679
Q9NWH9,-4.196454247057145,0.5566222236595688,0.0006910431538573621,0.0024444321687750598
P49959,2.458419142052625,-1.9697362563343253,0.03901430046020834,0.06364961904977288
Q8NHM5,1.6234185206401301,-0.7480050704475383,0.13937858888419183,0.19055431266456463
Q9NSY1,-2.4018365290217916,0.6603632903937278,0.03005704405669114,0.05142191591320403
Q7L2J0,2.583210561316622,-0.8462370051381305,0.028239383647679247,0.04897405438076976
Q9BZZ5,2.307263024261998,-0.7229275672485493,0.03927681926044931,0.0637492989534985
O94826,-3.2032175659823814,0.476560423901748,0.004410158002772373,0.010737038522134276
Q8WWM7,-13.685268188081363,1.8510856602086228,6.509729577728746e-12,4.120658822702297e-09
P32519,-5.473881441066783,0.9011580254739948,2.5551071112857342e-05,0.00016847737515040309
Q6W2J9,-3.827971859992793,1.0461689636812084,0.0012752651562719709,0.003937769970342232
Q96ST2,3.5547930461045905,-2.0693415805280018,0.006830579249595908,0.015118030297182552
P22059,2.3077033360429686,-0.9400035527609789,0.0484247666237911,0.07625093848970091
P98171,2.0073244468391147,-1.736719416509021,0.07868143427527906,0.11774313923463746
Q01518,2.4530490148426862,-0.6117894536636601,0.0321134991354429,0.05449824384111355
Q8WW12,-4.2264086586092615,1.9929885202174824,0.0007697171305986195,0.0026336807765887905
Q53T59,-6.74299168433627,3.0381127015541898,9.179517228353227e-06,7.852208656145396e-05
Q13427,-0.3083451673509442,0.06922891024706068,0.7610931510924888,0.8083422225529284
P21291,0.016107870453671593,-0.010433598950565282,0.987484465815223,0.9906143690349226
O14874,1.8243600138441332,-0.9686590917385121,0.09783212909009736,0.13916345553714973
Q99698,-0.16818356321396158,0.044466052379825705,0.8686559003165129,0.9014084998366436
Q7Z4Q2,-5.271607115317259,1.273657342285033,4.008666320639709e-05,0.00025005917692751454
Q53GL0,3.6342532476366043,-1.6090146081602579,0.006537211379711345,0.014673953203394615
Q01433,-3.203558313728735,1.033956418876922,0.004276923355647101,0.010493381721413238
Q86XL3,2.724495639894332,-0.6727209655228674,0.02232267303419175,0.04023231372190158
Q14566,3.0522892633860628,-1.5942001818317963,0.015238910024489401,0.030144468892193098
C9JFV4,0.7427149446065578,-0.2556918145844427,0.4760553941236658,0.5403210018430589
Q9UGY1,-4.883210615659923,1.2552762406093552,0.0001386574840390602,0.0006911038377694891
Q96QD9,-4.233068356373769,0.8422246465865169,0.0005046515705441122,0.0018902038115646332
P18754,-0.06525578391086731,0.004265699383576571,0.9489690224772664,0.9642012700290684
Q9UJ70,-1.9737427257390951,0.38736091040073095,0.06486405093448736,0.09822713933380502
Q8NC51,1.2414975185896642,-0.4122399823536169,0.2449855752519278,0.3089160739730484
A2RUF3,0.357797751146216,-0.06287675954353666,0.7249899069441291,0.776512032310717
Q13443,1.8582416210786048,-0.5033196124574486,0.0905125605736358,0.13161710097040497
Q15366,-6.054759975817877,2.4609400154737218,1.2969168995695451e-05,0.0001013516540033978
P27824,-0.05395404477875901,0.022671905749074295,0.9575641075675975,0.9698209281444627
P42345,-6.40740347750117,1.697075347481574,6.515263881815841e-06,5.8916600531277534e-05
Q9H4E7,3.7924318945195163,-0.7030609375090915,0.0023112212062043895,0.006531263497890083
Q96T37,-9.120256735052317,1.4043960721419366,1.0107958948035889e-08,7.997922517633397e-07
A0A087WXI0,-2.8912858187051835,0.6960874305398419,0.00973008028798854,0.02091685007770007
P07948,-1.6791746096424431,0.22581568467770108,0.11033914968842914,0.15418252042555333
Q96JY6,-4.117504695313288,0.9305513108352772,0.0005170667750566473,0.0019253133447697513
Q9BUQ8,4.571193709172041,-2.051304725152774,0.00076911442722132,0.0026336807765887905
J3QR44,-14.54219151892221,3.0414395756668418,5.828799083200332e-11,1.8448149098329053e-08
G8JLB6,-3.3363359336781273,0.5341047469360789,0.0038108581236317336,0.009572512667693997
Q99973,0.7830052757358398,-0.17979686647171267,0.4441364461872034,0.5130262234242696
Q7Z5R6,-2.0343214052158487,0.35845763943387743,0.054835292038273774,0.08549443315326921
B1AKJ5,-7.4773478540011435,3.455789451502966,1.4631576830586542e-06,2.1049518485821095e-05
P14317,-9.905471762953894,3.2833035989098716,9.367880268720736e-08,3.6567155298593733e-06
D3DTX6,-0.5882941269881408,0.19251755703358642,0.5626470554794799,0.625932488784729
Q04837,-0.7958666619474313,0.2540181087986513,0.43574437238107855,0.5061676398014795
P08648,0.08034061316131592,-0.010731059740853865,0.9373632374182843,0.9570176278802807
Q96AE4,-5.738848343668709,1.0441379403127973,1.0730927487333232e-05,8.937733025634126e-05
Q15751,-1.9693118989455158,0.5374209161961279,0.0702027293065989,0.10605806121975443
Q4KMQ2,-3.6283149785413404,0.5144594109524918,0.001857743069356621,0.005495099826648323
P51991,2.359267946825876,-0.8289955040400478,0.04237987702207142,0.06808746739840407
O94804,-4.174393077771091,1.533691860851836,0.0005699296936991928,0.0020853496885062947
Q9UFW8,-2.5183660908185015,0.7770147059763826,0.02005050376320864,0.03708473456044306
O60256,-7.369397014037959,1.1953851789084382,5.569476936001813e-07,1.1372512582223056e-05
Q9P2K8,1.0789768516107778,-0.291987242876826,0.299525452450213,0.3632176463620399
O43493,3.865201916899544,-1.1636344549519833,0.0012390389684823126,0.003844665034555411
A0A024QZP7,2.7816652467225116,-1.9097775231224114,0.02237247145356928,0.04023231372190158
O60244,-0.07063826061459265,0.020260394766915546,0.9449328285838124,0.9623821115221138
Q96SB4,-3.448152748569434,1.031614137101816,0.0025128006471527064,0.0069763281124897505
Q8N6T7,-7.630613092009452,2.550985271410977,1.339859172919992e-06,2.019359182043702e-05
P46013,-0.044122960617309484,0.008895267681304553,0.9652548382102227,0.9744917266141483
Q5VSL9,-4.582440360921422,0.8518116203852466,0.00021252296803771006,0.0009748336142599309
Q99575,-4.129687750016437,0.5683332990595762,0.0006912375327183818,0.0024444321687750598
Q9C0B5,-2.721855167435283,0.835837800028228,0.013855347587887874,0.0280275275382388
Q96T23,1.7845585590041082,-0.4264185492597057,0.0918507626700387,0.13293220853889745
Q9Y6D6,2.6117150625709082,-0.5533602789323844,0.027288561716798002,0.0478494724840253
Q12929,0.11118320298883154,-0.03983876964654676,0.9127756174771453,0.9394910014033057
P30419,-6.3520325211698365,1.462406635179065,1.0967852405102442e-05,8.998569406155031e-05
Q9GZY6,3.865093378809724,-2.791228540600022,0.004705546213446666,0.01119778478613436
P46940,-2.871293518462607,0.9938129093883554,0.00915047090568783,0.019904632588661157
Q9BUJ2,-5.420415797652319,1.2441293966020415,3.3446100026564435e-05,0.00021385233653348773
P21580,1.561722990389953,-0.7217630715213006,0.1552396981573561,0.20952394228913948
P31749,1.102114469397704,-0.47585288741306764,0.2950140946893265,0.35928628133835877
Q96K37,1.2408722806577062,-0.5305393195478065,0.24446522621200203,0.30887522593252953
Q96FS4,-3.41061827834228,0.993151300186953,0.002823141842606287,0.00763696062551188
Q12873,4.294187051270649,-3.7923965194093237,0.0025846669983521486,0.007144516200685197
Q9UPT8,1.0675533447217795,-0.33945499767335585,0.3049300476102023,0.3683601529336986
Q15007,4.108645268018917,-2.239487653969161,0.0019395142425063106,0.00571029076979765
Q15424,-3.8869838533441263,1.7997976331409768,0.0015914530579277317,0.004774359173783195
Q8TBA6,-6.560626198165492,2.8001745192874674,1.579327850664641e-05,0.00011780165658035975
P33241,-4.373459303879677,1.9021504682723243,0.000521690518597656,0.0019311701653351827
A0A0B4J1S8,-2.3073500622746486,1.43769745794603,0.03626114315376693,0.06047456567649231
Q9H257,-3.1372378617221357,0.7392124231846213,0.011129304156324859,0.023561369668741255
Q02543,-7.181167357953144,3.117830275150519,2.857284639599163e-06,3.392743712874329e-05
P05771,-6.3345122148397595,0.9003988362642099,2.894283736101324e-06,3.392743712874329e-05
Q00839,-9.180212209000265,2.053600309627636,1.5903914079258684e-07,4.583435209264794e-06
Q9BYX4,0.4388648761825842,-0.719418136945331,0.672256352516565,0.7286614231900439
Q9UIQ6,1.0738809767014408,-0.3296530791995247,0.3073480100551778,0.3705738864093858
Q9NZN8,-4.288540215140107,0.9878084294894751,0.00033021675485248156,0.0013159728062577703
H0YL70,2.5516631863580437,-0.7335149839502815,0.030005302259807052,0.05142191591320403
Q16658,-7.7127345418350535,2.4267806244679253,9.370659289847788e-07,1.6369036684822615e-05
Q93008,-2.3831868864903405,0.5902335240231862,0.027777193617696604,0.048571722541441854
Q96T58,0.5864191952995901,-0.13413179664089148,0.5696465850998158,0.6303956090352857
Q9Y2V2,-0.005312520168745707,0.0019545205137156962,0.9958337015819558,0.9958337015819558
Q8TDZ2,2.877368984761272,-1.8201042178025142,0.0196187871685135,0.036633310553596005
O75717,1.589824753762591,-1.3371157583497983,0.1496904429385969,0.20246591961566632
P12314,1.1866895383293727,-0.4478382388498108,0.2629659759292242,0.32831846698855804
Q08170,2.4709437679194153,-1.4249274410153712,0.03337769917283407,0.05634155620374391
Q32Q12,-6.081078189901307,1.3816538339514493,4.921133906583665e-06,4.7198147922234247e-05
Q96BY6,-3.98086013461887,0.9379680733638915,0.0007043068285937922,0.002476812347221503
Q96PC5,-4.138074410288808,1.001714996759235,0.0007220067081866175,0.002523609734775441
F5H5P2,-2.6160724594135507,0.924272566065149,0.018737927436773535,0.03563520429891632
Q9Y608,-6.687690468002388,3.1148356774927346,1.2568755283532555e-05,9.945027618095135e-05
A0A0A0MT60,-6.675536500869451,1.4341671442359427,3.518625661440222e-06,3.632817240421565e-05
P49768,0.8105264642954779,-0.14237118496761658,0.4306954395913307,0.5020814240539823
I3L0E3,1.164923462723985,-0.20326221475920336,0.25795818498772505,0.32270263062693666
P49792,-2.51964181983723,0.5178122076732534,0.020023203441079173,0.03708473456044306
P17612,-6.230464426376243,1.9079191864321718,6.941261539620127e-06,6.188476837435972e-05
Q5T1Z8,-5.661759155876873,1.6477792404588643,4.442402479949489e-05,0.00026781340664838347
O60749,-4.879101850686904,1.9874508336923422,0.0002679077779810507,0.0011749869497579897
P53396,1.7078343668812648,-0.22113234425993378,0.11277236904407546,0.15723548371123297
Q96KR1,-1.796563324568543,0.3036825477296534,0.09290258919283285,0.13304827818792578
A0A0G2JML1,-1.8272766489302734,0.5509558314154583,0.08264662549213703,0.121874582682053
Q14699,3.4070195826140526,-0.8496381769243686,0.003996591963172003,0.00999937831101928
Q8ND56,-3.333543727964531,0.9899012096522875,0.0033012451314390107,0.008564295771315138
Q13283,-6.939903260081574,2.218758249337047,1.7721407522628912e-06,2.4386197743095874e-05
A8K727,3.6100857129931203,-3.067537115503905,0.0067668404318564305,0.015082429554102538
Q9UKM9,-3.0681362040385873,0.49745834143308,0.005845160952040605,0.013405749574788777
O15116,4.908665758359093,-3.6563757777148327,0.0010412019442515399,0.0034327126599542953
Q9NTI5,5.39215334259844,-3.057403202562851,0.0006250210281691577,0.0022479449479038457
Q96QR8,-3.843376533770238,1.1742885792284663,0.000995975214983146,0.003300797440232101
Q9H4A3,-1.4388548188612678,0.4181604456079695,0.1668479207402652,0.22095132600122985
Q29RF7,5.4842149022102715,-2.7762540613587756,0.0004749854479643102,0.0017896773128655257
Q9Y2X3,3.6201340713390646,-0.7966173013893709,0.002066975351530207,0.006029471877965995
P17096,-0.4699748818233625,0.13357585135580363,0.6483249004073508,0.7051368762162424
Q14C86,0.4221664917569006,-0.1885425207025726,0.6796493654676827,0.7341604920495617
P05387,-7.5425173132694425,1.913648452019849,2.245184722906877e-07,5.481422761686451e-06
Q49A26,-0.0698479894869706,0.022311577990456133,0.9456582517642256,0.9623821115221138
P11388,1.8526800071706995,-0.5437368693868945,0.09214218463689519,0.13293220853889745
Q9UNX4,0.3581363018928288,-0.09800555517220921,0.7283585431232398,0.777702350534378
Q9H019,-2.8175544669791095,2.120529896221207,0.013312483823387325,0.02727120472557986
Q92766,1.4629626885602685,-0.5030928798731753,0.1814275246483001,0.23777147640243054
Q9NWB6,-3.758168325948604,1.017911884505415,0.001185333765174917,0.003789476128059204
Q96ST3,4.590217706164752,-1.3321589138833252,0.0011207467253046702,0.0036298641339049583
P49590,-6.367828022741845,1.3668662710953265,2.5924320557603983e-06,3.2176656692084945e-05
Q9H1E3,-7.062425592144577,1.2962890326787346,6.195939724327052e-07,1.225634326718445e-05
Q6PKG0,-0.7120186765970854,0.18358522908167751,0.4853045223112351,0.5485674332553783
Q5JRA6,0.21969347959319274,-0.06281118718055612,0.8303516956353144,0.8721967540242733
Q14980,-8.672080847819196,2.910143312676822,1.3400639244150455e-07,4.241302320773619e-06
Q9H7D0,1.6169033521481,-0.48295928571933366,0.13071232230243665,0.18004425888782927
O60318,2.07787956128743,-0.6027742441242991,0.06404736961514843,0.09722298553090876
O95071,2.3742481575394585,-1.7194842085072357,0.044279834325021326,0.07042496263250879
P52756,-7.068096974781105,2.573700637974237,3.2229542761337067e-06,3.400216761321061e-05
P07910,-1.076309435074634,0.23038622567814526,0.29500768636271724,0.35928628133835877
P07814,-5.192631497964192,0.5727941480395502,4.029389580822509e-05,0.00025005917692751454
Q15311,2.9143165953800474,-1.1080556622518003,0.018829854464480537,0.03568652058687479
E9PAU2,1.5076892500543788,-0.1709169046325414,0.1636415507115491,0.21761575966472813
Q8NFC6,-3.6042838785312683,0.445541605629332,0.003111323480618133,0.008206115680130327
Q8WWQ0,2.587212445859613,-1.2334995312408057,0.03145371258289075,0.05360259275425488
Q9HC52,-2.3084795314111637,0.7787542586787357,0.03459294994843289,0.05808312285771358
V9GYM8,0.29301460567866666,-0.06533784830698242,0.7728922054370506,0.8194987705890336
Q9Y2L5,-5.73846252253963,2.144823574916808,4.3157783109256756e-05,0.000263020595812539
A0A087X256,-0.5073190895066596,0.18130590905369992,0.6216696710976812,0.6808937290431197
Q9H6F5,-5.484635875083096,0.8222271257317704,2.3477054808750094e-05,0.00015809548610573203
Q8WXI9,0.8648573430243675,-0.17268497235218705,0.4025010806688534,0.4709485842206732
Q5SRE5,2.533285858093585,-1.3038682514982196,0.03226322444568785,0.054605938700856706
P53602,-3.0172690567858806,0.5750133490295013,0.007932398434696272,0.017374422869075225
Q96D71,1.256204764534867,-0.3011657707714672,0.2363944554000948,0.29987513079811623
Q9H0J9,-1.0348371684438926,0.7032629120029408,0.31729659043835756,0.38184171434882197
Q14678,-2.693637591817882,0.8982173054800255,0.015460107138788487,0.03039207397159352
Q5VT52,0.979464970869899,-0.21847165925949064,0.3512563519457481,0.4203124211373508
P29590,-4.373875530185621,0.8294233450409887,0.00029982491068479317,0.0012590722355417493
Q13574,-0.21574759607904112,0.10847022377213644,0.8335102729978122,0.8735298059728728
E9PRY8,-8.782778800764081,1.8925471733718,1.6653872008387084e-07,4.583435209264794e-06
O95365,3.0113596054482197,-0.4902166205866134,0.011231743929661676,0.02362024553978685
Q2M2I8,-4.3578450905236314,1.4192470429263633,0.00039755270358283356,0.0015344564717556931
Q15154,0.40665986820990496,-0.1133020786357064,0.6941213467158729,0.7480455655667297
O75995,0.5096542154050041,-0.15785288245976004,0.6217323465828171,0.6808937290431197
Q9BPX3,0.39634131229071956,-0.09640206172985799,0.696048717407273,0.7480455655667297
Q13547,-1.5867377789809383,0.26706916076676857,0.1294862548700683,0.17896244395797647
Q9H1B7,-5.525282030019739,1.2324759076394303,1.841320879794325e-05,0.00013397196746089745
Q9UPN7,-2.7562239195904925,0.5045378294761724,0.0187464818823683,0.03563520429891632
Q05209,-2.481937640194625,0.9191154333849048,0.023179639154515826,0.041331581929038075
Q9UHD8,2.2089957181237727,-2.469393456186194,0.0579018163102594,0.08939475542535172
P56181,-0.716018855336599,0.2341172554343698,0.49121468252584777,0.5542582781441384
Q14498,-4.0461076745833955,1.0368742959162451,0.0005943064853019969,0.0021496914582637945
Q9UH99,4.735257288706109,-0.5436426279033264,0.00025414245498085465,0.0011400395583466164
Q7Z417,-9.035151681093755,2.2135934939221444,2.6578026840393592e-08,1.2136867668260144e-06
Q8N9T8,-4.635671723179601,0.6840915009835111,0.0002587658935649668,0.0011454462281582098
Q15121,2.189474160807917,-0.8671187244038743,0.045413449781642426,0.07186678427944913
Q9BU23,0.5436360258757165,-0.12154931060874352,0.5976829344430059,0.6579709521781265
Q12846,3.7730029289060543,-2.9499749367103663,0.00513687146924176,0.012043109777889015
Q14676,1.457572903638411,-0.3847401973096769,0.16443963807906573,0.21821863921184192
Q09472,0.06080748305618698,-0.01849639616229304,0.952105729665075,0.9658380238429367
P51397,-5.653989896923221,2.273720965932142,4.584698955517751e-05,0.0002737843810228997
Q7Z333,2.975800473123475,-0.9505500822015054,0.015899590995636207,0.03106308981554852
Q7LDG7,3.8800447490472294,-1.2807840162411923,0.003291370488751437,0.008564295771315138
Q14643,-4.920656498841616,1.4527621799258104,8.517313762996106e-05,0.0004455751745435153
O94776,-9.484491168612248,2.3268572020592813,2.6842993263134602e-08,1.2136867668260144e-06
P51116,-2.62428181260552,0.814311448166652,0.015849057619800672,0.03106022747162175
Q9BTA9,1.536882071856026,-0.5242581606168433,0.15665066755374435,0.21053051499261183
O15173,-1.312434232156812,0.2664442188334619,0.20557130497161227,0.26448503261591577
F1T0I1,-4.386768130999162,0.8892075945221158,0.0003462497402704037,0.0013685021156197696
Q5UIP0,4.735748132212331,-2.1383854428519973,0.0012094427631308372,0.00382642205222729
Q9NR30,4.0974505767417035,-0.6031212243110469,0.002363115885587831,0.006618815732642023
Q9UPN9,2.367681183326815,-1.0851487433702072,0.04296754862371567,0.0686829754515455
A0A075B7F8,-4.406039684538109,1.156528152267727,0.0002818489599591632,0.0012219889839325362
Q9UKX7,1.0803725215652444,-0.28717698970695227,0.2962281441240138,0.35990866646929126
P67809,2.254823149864673,-0.9979036503058467,0.05149620378228471,0.08068588364897579
P28290,-0.7406458416252604,0.1364480169963942,0.4753471252167907,0.5403210018430589
Q8NHZ8,2.4425212678152617,-0.8225037110772553,0.037961759774455726,0.06274097633741639
Q86SF2,1.1741924870960345,-0.34844027685717816,0.26847153117883,0.3325684525170242
Q5T5C0,-5.217005181905224,2.2741655419713585,8.363635128733971e-05,0.0004413179723186877
Q9Y6G9,-0.35845988882081936,0.11204499795241585,0.7285584421277822,0.777702350534378
Q9NRL2,-1.1456565762372537,0.17957082283625114,0.27882863566814464,0.34405170833905563
Q9H4L4,2.4016056920355857,-1.6841195388253571,0.042561032806109955,0.06820540193991798
P50750,-4.0431952050040705,1.674883596228455,0.0007773092500833475,0.002645358899477199
Q8WYP5,-3.789667828701379,0.5508243290752186,0.0012944791805445633,0.003977695734391789
