,Master Regulator,Expr Log Ratio,Molecule Type,Participating regulators,Depth,Predicted Activation,Activation z-score,p-value of overlap,Network bias-corrected p-value,Target Molecules in Dataset,Causal network,Target-connected regulators,sample,sig,overlap_upstreamreg
15,SKP2, ,other,"Akt,AKT1,AURKB,CCND1,CCNE1,CDK1,CDKN1A,CHEK2,CTNNB1,DUSP1,ERK,FOXM1,FOXO3,GLI1,GSK3B,HIF1A,IGF1R,MAP2K1,MAPK1,MAPK14,Mek,MMP2,MYC,NFE2L2,NFkB (complex),NOTCH1,P38 MAPK,PARP1,PRKAA,PRKAA1,RAC1,RELA,SKP2,STAT3,TP53,TP73",3,Activated,2.073,2.38e-19,0.0003,"ABCE1,ACO1,ACSL3,ACTB,ADAM10,ADAR,ADGRE2,ADK,AK1,AKT1,AKT2,ALDOA,ALOX5,APOBEC3G,APOE,ARHGDIB,ARPC1B,ARPC5,ATG7,ATXN10,BAG1,BCAT1,BCLAF1,BCOR,BID,BST2,BUB1B,BZW2,C11orf58,C1QTNF3,CARS1,CASP1,CASP4,CASP8,CD151,CD70,CDC42,CDK1,CDK6,CEBPZ,CHD3,CNTRL,COL1A1,COL3A1,COX5A,CS,CTCF,CTPS1,DAB2,DDX21,DEGS1,DNM1,ECM1,EED,EEF1B2,EFEMP1,EFHD2,EGLN1,EHD1,EIF2B1,EIF4E,EIF4G1,EIF5,ELOB,ELOC,ENDOD1,ENO1,ERBIN,ERP29,EZH2,FABP4,FABP5,FAM3C,FBL,FBXO22,FDXR,FEN1,FKBP3,FSCN1,FUBP1,G3BP1,GALNT2,GART,GBP1,GCLC,GCLM,GLUD1,GNL3,GOT1,GPA33,GSK3A,GSK3B,GSPT1,GSR,GSS,H1-0,H2AX,H2BC12,HMGB1,HNRNPH1,HSP90AA1,HSPA1A/HSPA1B,HSPA8,HSPB1,HSPD1,HSPH1,HTT,HYOU1,IDH1,IDH2,IFI35,IGFBP2,IGFBP3,IL1B,IL1RN,IQGAP2,IQGAP3,IREB2,IRF5,ISCU,ITGB2,ITIH2,ITPR1,JMJD6,KAT2B,KIF20A,KIFC1,KYNU,LAP3,LASP1,LBR,LEMD3,LGALS1,LGALS3,LIMS1,LUM,MAD1L1,MAP2K2,MAPK1,MARCKS,MAT2A,MBD2,ME1,ME2,MECP2,METTL7A,MIF,MKI67,MMP2,MSI2,MST1,MX2,MYD88,NAE1,NAT1,NDRG1,NDUFB8,NIBAN2,NME1,NMI,NOLC1,NOP2,NOP56,NOTCH1,NPEPL1,NQO1,NRGN,NUCKS1,NUDCD2,NUP153,NVL,OGFRL1,P2RX4,PARP12,PCNA,PCYT1A,PDCD4,PDHX,PEA15,PELP1,PFDN1,PFKP,PGD,PGK1,PHB2,PHGDH,PIN1,POSTN,PPAT,PPIF,PPM1A,PPP1CA,PPP2CA,PPP2R1A,PPP3CA,PPP4C,PPP4R2,PRDX1,PRDX2,PREP,PRKACB,PSAT1,PSIP1,PSMA4,PSME2,PTPN11,PTPN6,QSOX1,RAD23A,RALY,RBL2,RHOA,RPL10,RPS6KA1,RPS6KA3,RSAD2,S100A11,S100A4,S100A6,S100A9,SAE1,SAMHD1,SAR1A,SDHA,SDHB,SEL1L,SFXN3,SH3GLB1,SHC1,SIRT6,SLC9A3R1,SMAP2,SOD1,SON,SP1,SP100,SPRY2,SRM,SRSF1,STAT1,STK4,STMN1,STOM,SUMO1,SUMO2,SUMO3,SUN2,TAGLN2,TAP1,TDO2,TFAM,TFB2M,THBS1,TIMP2,TKT,TMED10,TMSB10/TMSB4X,TOP2A,TOP2B,TPI1,TPX2,TRADD,TRAF1,TREM2,TRIM21,TTC13,TUBA1C,TUBB,TYMP,UBA2,UBE2I,UBE2L6,UQCRC2,UQCRQ,UTP18,VIM,VMP1,WAS,WRN,XPC,YLPM1,YWHAH,ZDHHC3,ZEB2,ZNF318",285 (36),36,2hr_PROT_causal_unique,True,
18,PKM,-1.539,kinase,"Akt,AMPK,CASP8,CDKN1A,CHEK2,CTNNB1,ERK,ERN1,EZH2,FOXO1,HIF1A,HSF1,Mek,MMP2,MTOR,MYC,NCL,NR3C1,PKM,PLCG1,PRKAA,PRKCZ,RB1,RHOA,RPS6KB1,RPTOR,SMAD2,SMAD3,SREBF1,SREBF2,STAT3,TCF7L2,TFEB,TP53,YAP1",3,Inhibited,-2.066,4.670000000000001e-19,0.0003,"ABCE1,ACO1,ACO2,ACSL3,ACTB,ADAM10,ADH5,AK1,ALDOA,APOBEC3G,APOE,ARF4,ARPC1B,ASPH,ATG7,BAG1,BAX,BCAT1,BCOR,BID,BST2,BUB1B,BZW2,CA2,CAP2,CARS1,CASP8,CBR1,CD14,CD151,CD46,CDK6,CEBPZ,CFI,CHD3,CLCN7,COL1A2,COX4I1,COX5A,CSE1L,CSRP1,CYP51A1,DDX21,DNAJC10,DNM1,DTYMK,ECM1,EDEM1,EED,EFEMP1,EGLN1,EHD1,EIF2B1,EIF4A2,EIF4E,EIF4G1,ENO1,ENO3,ERLEC1,EZH2,FAM3C,FBL,FBLN1,FBP1,FBXO22,FDPS,FDXR,FEN1,FHL1,FKBP3,FKBP4,FKBP5,FSCN1,FUBP1,GAPDH,GART,GBP1,GDF15,GGT1,GNS,GOT1,GSK3A,GSK3B,GSR,GSS,H2AX,H2BC12,HMGB1,HNRNPA3,HNRNPH1,HSP90AA1,HSP90AB1,HSPA1A/HSPA1B,HSPA4,HSPA8,HSPB1,HSPD1,HSPE1,HTT,HYOU1,IDH1,IFI35,IGFBP3,IL1B,IL1RN,IPO7,IQGAP2,IREB2,IRF5,ISCU,ITGB2,JMJD6,KAT2B,KIFC1,KRT10,LAMP1,LBR,LDHA,LGALS3,LIMS1,LRIF1,LSM2,LSS,MAD1L1,MAPK1,MAPK7,MBD2,MBOAT7,ME1,ME2,MIF,MMP2,MST1,MX2,MYD88,NAE1,NASP,NCF1,NCOR2,NDUFB8,NEU1,NIBAN1,NME1,NOP56,NPC1,NUCKS1,NUDCD2,NUP153,P2RX4,PCNA,PDCD4,PDHX,PEA15,PELP1,PFKP,PGK1,PGLS,PHGDH,PIP4P1,PLG,POSTN,PPAT,PPCS,PPM1A,PPP1CA,PPP2CA,PPP2R1A,PPP3CA,PPP4C,PPP4R2,PREP,PRPS1,PSAT1,PSIP1,PSMB5,PTPN11,PTPN2,PTPN6,RAD23A,RALY,RANBP1,RANGAP1,RHOA,RHOC,RNASET2,RPE,RSAD2,SAE1,SDHA,SDHB,SEL1L,SERPINB9,SHC1,SLC9A3R1,SMC1A,SON,SP100,SPC25,SPR,SREBF2,SRSF1,SSBP1,ST13,STAT3,STAT6,STIP1,STMN1,STOM,SUMO1,SUMO2,SUMO3,TAGLN2,TALDO1,TFAM,TFB2M,THBS1,TK1,TMED10,TMSB10/TMSB4X,TOP2A,TOP2B,TPX2,TRAF1,TREM2,TUBB,UBA2,UBE2I,UGP2,UQCRC2,UQCRQ,VPS26A,VPS35,WAS,WIPF1,WRN,XPC,XPO1,YWHAH,ZEB2,ZYX",240 (35),32,2hr_PROT_causal_unique,True,True
22,CST5, ,other,CST5,1,Inhibited,-2.294,9.390000000000002e-19,0.0001,"ACAT2,ADRM1,ADSL,AHCTF1,ARF6,BCAP31,CEBPZ,CEP170,CHD3,CNBP,COPS7A,COPS8,CORO1A,DCP1A,DDT,DDX21,DECR1,DKC1,DNAJA3,DR1,DRAP1,EBNA1BP2,EEF1B2,EIF2B1,EIF5B,EZR,FHL1,GNL3,HNRNPA2B1,HNRNPA3,HNRNPDL,HNRNPH1,IQGAP2,KRR1,MRM3,MSN,NCBP1,NDUFB1,NDUFB7,NIFK,NOC3L,NOL9,NOM1,NOP2,NOP53,NUMA1,PCBP1,PDLIM5,PITRM1,PPP2R2A,PPP2R5A,PRDX1,PRDX2,PRKACB,PRPF6,RBM28,RBM3,RNASEH2B,RPF2,RRP1,RRS1,RSL1D1,S100A11,SCAF11,SLC4A1AP,SRSF1,SUPV3L1,SURF6,TOMM40,TXN,UCHL5,UTP18,VASP,VIM,VPS36,VTI1B",76 (1),1,2hr_PROT_causal_unique,True,True
25,CXCL12, ,cytokine,"ABL1,Akt,AKT1,AMPK,AR,ARF1,ATF1,ATF6,ATM,BCL2,BCL2L1,CASP8,CCAR2,CCND1,CCNE1,CDC37,CDH1,CDK2,CDKN1A,CEBPA,CEBPB,CHEK2,CHUK,CTNNB1,CXCL12,DOCK2,DUSP1,ELK1,ERBB2,ERBB3,ERK,ERK1/2,ESR1,EZH2,Focal adhesion kinase,FOS,FOXO1,FOXO3,GSK3B,HIF1A,HMGA1,HNRNPA1,IGF1R,IKZF3,IRF4,ITGB4,JUN,KAT5,LATS1,LIN28A,Mapk,MAPK1,MAPK14,MAPK3,MED1,Mek,MMP2,MRTFA,MTOR,MYC,NANOG,NCOA3,NFAT5,NFKBIA,Notch,NOTCH1,NR3C1,NR4A1,P38 MAPK,PGR,PI3K (complex),PI3K (family),PI3K p85,PPARG,PPARGC1A,PRKAA,PRKCD,PTEN,PTK2,PTK2B,RAC1,RAC2,RARA,Ras homolog,RELA,RHOA,RUNX2,RXRA,SHC1,SP1,SREBF1,SREBF2,STAT3,STAT5a/b,SYK,TCF7L2,TGFB1,TP53,TP63,Vla-4,WWTR1",3,Inhibited,-3.202,3.9e-18,0.0448,"A2M,ABCE1,ACADM,ACO1,ACO2,ACSL3,ACTR3,ADAM10,ADAR,ADH5,AFP,AK1,AKR1B1,AKT2,ALDOA,APEX1,APOA4,APOB,APOBEC3G,APOC3,APOE,ARHGAP1,ARHGDIB,ARPC3,ARPC5L,ARRB1,ASPH,ASS1,ATG9A,ATP2A2,B3GALT6,BAG1,BAX,BCAS3,BCAT1,BCLAF1,BCOR,BID,BPNT2,BST2,BZW2,C11orf58,C3,CANX,CAP2,CAPN2,CARS1,CASP1,CASP4,CBR1,CBS/CBSL,CD151,CD46,CD70,CDC37,CDC42,CDK5,CDKN2C,CEBPA,CEBPZ,CFI,CHD3,CHD7,CKAP4,CLGN,CNDP2,CNN3,COL1A1,COL6A3,COX5A,CPT2,CSE1L,CSRP1,CSTA,CYP51A1,DAB2,DDX21,DEGS1,DNM1,DNM1L,DPYSL2,DR1,ECM1,EDF1,EED,EEF1A2,EEF1B2,EFEMP1,EHD1,EIF1AX,EIF2B1,EIF4E,EIF4G1,EIF5,ENO3,ERBIN,ERP29,EZH2,EZR,FABP4,FAM3C,FBL,FBP1,FBXO22,FCER1G,FDPS,FDXR,FEN1,FHL1,FKBP3,FKBP4,FKBP5,FLI1,FSCN1,FUBP1,FUS,G3BP1,GABPA,GAPDH,GART,GCLC,GCLM,GDF15,GDI1,GLO1,GMFG,GNL3,GOT1,GPX4,GSK3A,GSPT1,GSR,GSTM3,GSTP1,H1-10,H2BC12,HGSNAT,HINT1,HMGB1,HMGB2,HNRNPD,HNRNPF,HSP90AA1,HSPA1A/HSPA1B,HSPA8,HSPB1,HSPD1,HSPH1,HTT,HYOU1,IDH1,IFI35,IGFBP2,IGLL1/IGLL5,IL1B,IL1RAP,IL1RN,ILK,INPP5D,IPO7,IQGAP2,IRAG2,IREB2,IRF8,ISCU,ITGB2,ITIH2,JMJD6,JUN,KAT2B,KIFC1,LAMB1,LAMP1,LAP3,LBR,LCP2,LDHA,LEMD3,LGALS3,LIG3,LIMS1,LMAN1,LTF,LUM,MAD1L1,MANF,MAP2K2,MAPK3,MAPK7,MAPKAPK2,MARCKS,MAT2A,MATK,MBD2,ME1,ME2,MECP2,METTL7A,MIF,MKI67,MKNK1,MMP2,MNDA,MPG,MRPL20,MRPS11,MST1,MTHFD2,MVD,MX2,MYD88,NAE1,NAMPT,NAP1L1,NCF1,NCOR2,NDRG1,NDUFB8,NFKB1,NIBAN1,NIBAN2,NIFK,NME1,NMI,NOP2,NOP56,NOTCH1,NPC1,NQO1,NUCKS1,NUDCD2,NUDT1,NUMA1,NUP153,P2RX4,P4HA1,PAICS,PARP12,PCNA,PCYT1A,PDHX,PDIA4,PDIA5,PDLIM1,PDLIM7,PEA15,PELP1,PFDN1,PFKP,PFN1,PGK1,PGLS,PIK3CD,PIN1,PKM,PLCG2,PLG,POLDIP2,POLR2A,POSTN,PPAT,PPCS,PPIF,PPM1A,PPM1F,PPP1CA,PPP1R3D,PPP2CA,PPP2R1A,PPP3CA,PPP3CB,PPP4C,PPP4R2,PRDX2,PREP,PREX1,PRMT1,PROS1,PRPS1,PSIP1,PSMB9,PSME2,PTPN11,PTPN2,PTPN6,PXN,RABGAP1L,RALY,RAN,RANGAP1,RASA1,RBP4,RHOC,RNASET2,RPA1,RPL10,RPL27A,S100A11,S100A6,S100A9,SAE1,SAMD9,SAMHD1,SDHA,SDHB,SEC24D,SEL1L,SERPINB1,SERPINB8,SERPINB9,SERPINF1,SET,SH3BP1,SH3GLB1,SHBG,SIRT6,SLC9A3R1,SMAP2,SOD1,SON,SP1,SP100,SPC25,SPRY2,SRRT,SSBP1,STAT3,STIP1,STRAP,STT3B,SUMO1,SUMO2,SUMO3,SUN1,SUN2,SYK,TACC1,TAGLN2,TALDO1,TAP1,TAPBP,TF,TFB2M,TGFBI,TGM2,TIMP2,TK1,TKT,TLN1,TMED10,TMED9,TMX3,TNS3,TOP1,TOP2A,TOP2B,TPI1,TPM1,TRADD,TREM2,TRIM21,TUBA1C,TUBB,TUBB2A,TUFM,UBA2,UBE2I,UBE2L6,UGDH,UQCRC2,UQCRQ,UTP18,VASP,VCL,VIM,VPS29,WAS,WIPF1,WRN,XPC,XPO1,YLPM1,YWHAE,YWHAH,YWHAZ,ZNF318,ZYX",387 (101),93,2hr_PROT_causal_unique,True,
27,EPAS1, ,transcription regulator,"Akt,AKT1,CASP8,CASP9,CDK1,CEBPA,CHEK1,CHEK2,Creb,CTNNB1,EGFR,EGR1,ELK1,EPAS1,ERBB2,ERBB3,ERBB4,ERK,ERK1/2,ESR1,FOXO1,FOXO3,GSK3B,HDAC6,HIF1A,IGF1R,IRF3,ITGB4,JAK2,JUN,JUNB,MAP2K1,MAP2K1/2,MAP2K2,Mapk,MAPK1,MAPK3,MED1,Mek,MMP2,MTOR,MTORC1,MYC,NFkB (complex),NFKB1,NR4A1,P38 MAPK,PARP1,PDGFRA,PGR,PI3K (family),PRKAA1,RAC1,RB1,RELA,RHOA,RICTOR,SHC1,SMAD3,SP1,SREBF1,SREBF2,STAT1,STAT3,TCF7L2,TP53,YBX1",3,Inhibited,-4.298,4.53e-18,0.0091,"A2M,ABCE1,ACO1,ACSL3,ADAM10,ADAR,ADH5,AGO2,AK1,AKR1B1,AKT1,ALB,ALDOA,ALOX5,APOBEC3G,APOC3,APOE,ARF4,ARHGAP1,ARHGDIB,ARPC1B,ARPC5L,ARRB1,ASPH,ASS1,ATXN10,B3GALT6,BAG1,BCAS3,BCAT1,BCOR,BID,BPNT2,BST2,BUB1B,BZW2,C3,C4A/C4B,CAP2,CAPN2,CARS1,CASP4,CASP8,CBS/CBSL,CD14,CD151,CD70,CDC37,CDC42,CDKN2C,CEBPA,CEBPZ,CFI,CHD3,CHD7,CKAP4,CKB,CKM,COL6A3,COX4I1,COX5A,CP,CPT2,CSE1L,CSRP1,CYP51A1,DAB2,DDX21,DNM1,DPYSL2,DR1,DTYMK,EDF1,EED,EEF1A2,EFEMP1,EGLN1,EIF1AX,EIF2B1,EIF4E,EIF4G1,ENO1,ENO3,ERP29,EZH2,EZR,FABP4,FABP5,FAM3C,FBL,FBP1,FBXO22,FDPS,FDXR,FEN1,FHL1,FKBP3,FKBP5,FLI1,FSCN1,FUBP1,GAPDH,GBP1,GBP4,GCLC,GCLM,GDF15,GLO1,GLUL,GNL3,GOT1,GPX4,GSK3A,GSK3B,GSPT1,GSR,GSS,GSTM3,GSTP1,H1-10,H2AX,H2BC12,HGSNAT,HINT1,HMGB1,HMGB2,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HSP90AA1,HSPA1A/HSPA1B,HSPA8,HSPD1,HSPH1,HTT,HYOU1,IDH1,IGF2,IGFBP2,IGFBP3,IGLL1/IGLL5,IL1B,IQGAP2,IREB2,IRF8,ISCU,ITPR1,JAK1,JMJD6,JUN,KAT2B,KIFC1,KRT10,KYNU,LAMB1,LAMP1,LAP3,LEMD3,LGALS1,LIG3,LIMS1,LTF,MAP2K2,MAPK1,MAT2A,MATK,MBD2,ME1,ME2,MECP2,METTL7A,MIF,MKI67,MKNK1,MMP2,MST1,MTA2,MTHFD2,MX2,NAE1,NAMPT,NAT1,NCAM1,NDUFB8,NFKB1,NME1,NMI,NOLC1,NOP56,NOTCH1,NUCKS1,NUDCD2,NUP153,NVL,P2RX4,PAICS,PARP12,PDHX,PDLIM1,PEA15,PELP1,PFDN1,PGK1,PGLS,PHGDH,PIK3CD,PKM,PLG,POLDIP2,POLR2A,POSTN,PPAT,PPCS,PPIA,PPIF,PPM1A,PPP1CA,PPP2CA,PPP2R1A,PPP3CA,PPP3CB,PPP4C,PPP4R2,PREP,PREX1,PRKACB,PRKAR1A,PRPS1,PSIP1,PSMB3,PSMB5,PSMB9,PSME2,PTPN11,PTPN2,PTPN6,PTPRE,PXN,RABGAP1L,RAD23A,RALY,RASA1,RBL2,RHOA,RHOC,RNASET2,RPA1,S100A8,S100A9,SAE1,SAMD9,SAR1A,SDHA,SDHB,SEL1L,SERPINB1,SERPINB8,SERPINF1,SET,SH3GLB1,SIRT6,SLC9A3R1,SMAP2,SON,SP100,SPC25,SRSF1,STAT3,STK4,STMN1,STOM,STT3B,SUMO1,SUMO2,SUMO3,SUN1,SUN2,SYK,TACC1,TAGLN2,TAP1,TAPBP,TDO2,TFAM,TFB2M,TGFBI,TGM2,THBD,TMED10,TMED9,TMSB10/TMSB4X,TMX3,TOP1,TOP2B,TPM1,TPX2,TRADD,TRAF1,TREM2,TUBB,TUBB2A,UBA2,UBE2I,UBE2L6,UGDH,UGP2,UQCRC2,UQCRQ,UTP18,VASP,VCL,VIM,WARS1,WAS,WRN,XPC,YWHAH,ZEB2,ZNF318,ZYX",321 (67),67,2hr_PROT_causal_unique,True,
31,GFER, ,enzyme,"AKT1,CASP8,CCAR2,CCND1,CEBPA,CREB1,CTNNB1,CYP1A2,CYP2E1,EGFR,EGR1,ELK1,ERBB3,ERK,ERK1/2,estrogen receptor,GFER,GSK3B,HDAC6,HIF1A,HMGA1,IKBKB,IRF3,ITGB4,JUN,LRP6,MAP2K1/2,Mapk,MAPK1,Mek,MTORC1,NCL,NFkB (complex),P38 MAPK,PARP1,PDGFRB,PGR,PRKAA,PRKDC,RAC1,RB1,RELA,RHOA,RXRA,SHC1,SMAD3,SP1,STAT3,STAT5a/b,TAB1,TCF7L2,TP53",3,Inhibited,-2.167,9.26e-18,0.0029,"A2M,ABCE1,ACSL3,ACTB,ADAM10,ADAR,AGO2,AK1,AKR1B1,AKT1,AKT2,ALB,ALDOA,APOBEC3G,APOC3,APOE,ARHGDIB,ARPC1B,ARRB1,ASPH,ATXN10,BCLAF1,BID,BST2,BUB1B,C11orf58,C3,CA2,CAPG,CAPN2,CARS1,CASP1,CASP8,CBS/CBSL,CD70,CEBPA,CEBPZ,CHD3,CKAP4,CNDP2,CNN3,COL1A2,COL9A2,CPT2,CSE1L,CTCF,DDX21,DNM1,DPYSL2,DR1,ECM1,EED,EEF1A2,EEF1B2,EGLN1,EGR2,EHD1,EIF1AX,EIF2B1,EIF4E,EIF4G1,EIF5,ENO1,ERBIN,ERP29,EZR,FABP4,FABP5,FAM3C,FBXO22,FEN1,FHL1,FKBP3,FLI1,FSCN1,FUBP1,G3BP1,GAPDH,GART,GBP1,GBP2,GCLC,GCLM,GLUL,GNL3,GOT1,GPX4,GSK3A,GSK3B,GSPT1,GSTM3,GSTP1,H1-10,H2AX,H2BC12,HINT1,HMGB1,HMGB2,HNRNPA1,HNRNPA2B1,HNRNPH1,HSP90AA1,HSPA8,HSPB1,HTT,HYOU1,IDI1,IFI35,IGF2,IGFBP3,IL1B,IL1RN,IPO7,IRAG2,IREB2,IRF5,ISCU,ITIH2,ITPR1,JAK1,JMJD6,KAT2B,KIFC1,KRT10,KYNU,LAP3,LASP1,LBR,LCP2,LDHA,LGALS3,LIMS1,LTF,MAD1L1,MAP2K2,MAPK1,MARCKS,MAT2A,MATK,MBD2,ME1,ME2,MECP2,MIF,MKI67,MKNK1,MMP2,MSN,MST1,MTA2,MTHFD2,MVD,MX2,MYD88,NAE1,NAMPT,NAT1,NDUFB8,NFKB1,NIBAN2,NIFK,NME1,NMI,NOLC1,NOP2,NOTCH1,NPC1,NQO1,NUCKS1,NUDCD2,NUP153,NVL,P2RX4,PARP12,PCYT1A,PDCD4,PDHX,PDLIM1,PELP1,PFDN1,PFKP,PGK1,PKM,POSTN,PPAT,PPIA,PPIF,PPM1A,PPP1CA,PPP2CA,PPP3CA,PPP4C,PPP4R2,PRKAR1A,PSIP1,PSMB3,PSMB5,PSMB9,PSME2,PTPN11,PTPN2,PTPN6,PTPRE,PXN,RALY,RASA1,RBL2,RHOA,RHOC,RPL10,RPL27A,RSAD2,S100A8,S100A9,SAMHD1,SAR1A,SDHB,SEC24D,SEL1L,SERPINB1,SERPINB8,SERPINF1,SH3GLB1,SLC9A3R1,SMAP2,SOD1,SON,SP1,SP100,SPRY2,SRSF1,STIP1,STOM,SUN2,SYK,TAGLN2,TALDO1,TAP1,TAPBP,TDO2,TFAM,TFB2M,TGFBI,TGM2,TIMP2,TK1,TOP2B,TPI1,TPX2,TRADD,TREM2,TRIM21,TUBA1C,TUBB,TUBB2A,TUFM,TXN,TYMP,UBE2I,UBE2L6,UGDH,UGP2,UQCRC2,UTP18,VASP,VCL,VIM,VPS29,WAS,XPC,XPO1,YLPM1,YWHAH,ZEB2,ZNF318,ZYX",276 (52),50,2hr_PROT_causal_unique,True,
35,ATR, ,kinase,"Akt,AKT1,AR,ATF1,ATF2,ATF6,ATM,ATR,BCL2,CASP8,CDK2,CEBPA,CEBPB,CHEK1,CHEK2,CREB1,CTNNB1,E2f,E2F3,EGFR,ELF4,ELK1,ERK1/2,estrogen receptor,FANCD2,Focal adhesion kinase,GLI1,GSK3B,HNRNPA1,HSF1,Jnk,JUN,KAT5,MAP2K1,MAPK1,MAPK9,MDM4,Mek,MMP2,MYC,NBN,NCL,NFkB (complex),NR3C1,NR4A1,P38 MAPK,PDGFRA,PGR,PPARGC1A,PRKAA1,PRKCD,RAC1,RHOA,RPA1,SHC1,SMC3,SP1,SREBF2,STAT3,TFEB,TP53,TP63,TP73,VCP,WRN,XPA,YBX1,ZEB1",3,Inhibited,-3.127,1.94e-17,0.0072,"A2M,ABCE1,ACADM,ACO1,ACSL3,ACTB,ACTR3,ADAR,ADGRE2,ADH5,ADK,AK1,AKR1B1,AKT1,AKT2,ALB,ALOX5,APEX1,APOB,ARPC1A,ARPC1B,ARPC5,ARRB1,ASNS,ATG7,ATG9A,ATP2A2,BAG1,BAX,BCAT1,BCOR,BID,BUB1B,BZW2,C1QTNF3,C3,CAPG,CAPN2,CASP1,CASP4,CASP8,CBR1,CBS/CBSL,CBX1,CD151,CD46,CD70,CDK1,CEBPA,CEBPZ,CHD3,CKAP4,CLCN7,CLGN,CNTRL,COL3A1,COL9A2,COX5A,CPT2,CSE1L,CSTA,CTCF,CTNND1,CTPS1,DAB2,DEGS1,DNM1,DNM1L,DPYSL2,DR1,ECM1,EEF1A2,EFHD2,EGR2,EIF1AX,EIF2B1,EIF4A2,ELOB,ELOC,ENDOD1,ENO3,ERP29,EZH2,EZR,FABP4,FABP5,FAM3C,FBL,FBLN1,FBP1,FBXO22,FDPS,FDXR,FEN1,FKBP3,FKBP4,FKBP5,FLI1,FN1,FUBP1,G6PD,GABPA,GALNT2,GART,GBP1,GCLC,GCLM,GDF15,GDI1,GLUL,GNL3,GNS,GOT1,GPA33,GSK3A,GSK3B,GSPT1,GSR,GSS,GSTM3,GSTP1,H1-0,H1-10,H1-2,H2AX,H2BC11,HINT1,HLA-DRB1,HMGB1,HMGB2,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPH1,HSP90AB1,HSPA1A/HSPA1B,HSPA4,HSPA8,HSPE1,HTT,IDH1,IDH2,IGFBP3,IL1RAP,IL1RN,ILK,IPO7,IQGAP3,IREB2,ISCU,ITGB2,JUN,KAT2B,KIFC1,KYNU,LAMP1,LAP3,LBR,LDHA,LGALS1,LGALS3,LMAN1,LPL,LRIF1,LSM2,LTF,MAD1L1,MANF,MAP2K2,MAPK1,MAPK7,MATK,MBOAT7,ME1,ME2,MECP2,METAP2,METTL7A,MIF,MKI67,MKNK1,MNDA,MPG,MRPL20,MRPS11,MSI2,MSN,MST1,MT1G,MTA2,MTHFD2,MYD88,NAP1L1,NASP,NCOR2,NDRG1,NDUFB8,NEU1,NME1,NMI,NOLC1,NOP56,NPC1,NPEPL1,NRGN,NUP153,OGFRL1,P2RX4,P4HA1,P4HB,PARP12,PCNA,PDCD4,PDHX,PDIA3,PDIA4,PDIA5,PDLIM1,PDLIM7,PEA15,PFKP,PHGDH,PIP4P1,PLG,PPAT,PPIA,PPIF,PPM1A,PPP1CA,PPP1R3D,PPP2CA,PPP2R1A,PPP3CA,PPP4C,PPP4R2,PRDX2,PREP,PRKACB,PRKAR1A,PRMT1,PSIP1,PSMB3,PSMB5,PSMB9,PSME2,PTPN11,PTPN2,PTPN6,PTPRE,PXN,QSOX1,RAD23A,RALY,RAN,RANBP1,RANGAP1,RASA1,RHOC,RPA1,RPL27A,RPS6KA1,RPS6KA3,S100A11,S100A4,S100A6,SAE1,SAMHD1,SAR1A,SDHA,SDHB,SEL1L,SERPINB1,SERPINB8,SERPINB9,SERPINF1,SFXN3,SH3GLB1,SHC1,SIRT6,SLC9A3R1,SMC1A,SOD1,SON,SP1,SPR,SRM,SRSF1,SSBP1,ST13,STAT1,STAT6,STIP1,STMN1,STOM,SUMO1,SUMO2,SUMO3,SUN2,SYK,TAF7,TAGLN2,TAPBP,TDO2,TF,TFAM,TFB2M,TGFBI,THBD,THBS1,TM9SF2,TMED10,TMPO,TMSB10/TMSB4X,TOP1,TOP2A,TOP2B,TPM1,TPX2,TRADD,TRAF1,TREM2,TTC13,TUBB,TUBB2A,TUFM,UBA2,UBE2L6,UGDH,UQCRC2,UQCRQ,UTP18,VASP,VKORC1L1,VMP1,VPS26A,VPS35,WAS,WRN,XPC,XPO1,YWHAH,YWHAZ,ZDHHC3,ZNF318",344 (68),64,2hr_PROT_causal_unique,True,
