,Uninfected_4hr_STAT,Uninfected_4hr_LOG2FC,Uninfected_4hr_PVAL,Uninfected_4hr_ADJPVAL
B8ZZN6,4.723531457264233,-1.8019938417512114,0.04024912166508014,0.07299862466553064
D6RFN0,6.410035719708285,-1.0302886024909306,0.012043651657477176,0.034016605304900686
E9PCX5,-24.17394229535718,1.0901255087898463,3.442941537451312e-05,0.00367776780641594
P21283,0.8608590512827469,-0.0750423667136122,0.4777625544112776,0.5317549563658516
Q68EM7,6.74090872653215,-0.9291205987520001,0.00831438589427116,0.02779914256463375
Q8NBJ5,-19.53990502441429,1.002932923242172,0.00017030147694868132,0.005675807623745651
Q9H0E2,17.046760771276773,-1.503478865914719,7.2156993671832e-05,0.004294371937669316
Q96IU4,4.321247853175015,-1.495372487290032,0.03270673655972953,0.06314006696377814
H0YNJ6,4.760187648820827,-1.3050352662315792,0.038080511220209896,0.07016515247385866
Q8WWI5,-4.346761832849675,0.7069633033455727,0.012360822905931284,0.03463025435515112
Q92508,-3.517133431087378,0.7003647626531215,0.046122107096914756,0.0805976082910012
Q07812,8.360458761922942,-1.778945936126748,0.0020022733144050182,0.013879318848271724
Q9UJ41,1.2986968725098673,-0.6695483041391288,0.3052791540031369,0.3601792567479661
P11908,3.6507708078565666,-0.712363047296309,0.04857698844551585,0.08348668888779663
O96000,-12.363075423325188,1.1128580168935827,0.0009464584159317237,0.010110117335311693
P13498,-2.4740538844503757,0.44104121022342646,0.06917009793423691,0.10804747956281625
O00571,3.6221953663008843,-0.17028035975805977,0.02246906151326213,0.04957950755521717
H0Y8X4,3.6662010673130223,-2.2040942254510805,0.06517812998578668,0.10285306421241942
Q15418,9.636123119030163,-0.5334637772781647,0.0031595602210905353,0.017121272132979933
Q15629,-0.6732318096112383,0.26932707909889864,0.5408644600065261,0.5918679643780372
P48739,3.5487989321283258,-1.6084977723466602,0.06956445902452639,0.10840202820991648
Q86TX2,-5.666448678993241,0.5016851047010693,0.0073048793734072194,0.02592313001511248
Q32P44,6.260948928285649,-1.050032991852996,0.02119531324337948,0.04773039931344956
Q00535,2.7825020276265024,-0.7710746598428742,0.060158671817108024,0.09698956145126628
O14734,-6.67642369936666,0.8378156934606249,0.0035328413432996805,0.01821860240901277
Q5SSJ5,-11.553754528604303,1.1966610892264153,0.0026496763899823243,0.015702065207206774
Q5C9Z4,-4.067776434508217,0.3778787763146223,0.05433605229735341,0.08996979088663526
Q9UGP4,6.65129700676435,-1.1315795428818394,0.006744653314773125,0.024887710991448042
P40763,5.322055693123487,-1.0664395794329007,0.03338874963457879,0.06418898522272969
F8W7C6,-6.007664998858585,0.4531108373834325,0.004121756410174367,0.019275630367361542
P31749,3.774592047034334,-1.493249094380678,0.058872768370321064,0.0954705928496526
Q13574,0.1543879702773124,-0.026886403095442546,0.8864329579597239,0.9040097191824259
P62834,-4.331754979556614,0.6643760819790092,0.02095780502266365,0.04749732127012799
Q12768,-6.187161622058916,0.38624184851450316,0.010558911516093184,0.031691949118187464
Q14008,4.995857545998023,-0.33934593315012407,0.035655408677012015,0.06724329223559622
Q8N3C0,0.7980532543474709,-0.30964487501973714,0.4934183727796761,0.5464358801766689
Q6ZNB6,-1.7028748376865774,0.3388847068719283,0.16396932493911134,0.21340087713100214
P00973,-0.3456696700143214,0.11689721127389952,0.7603131213015472,0.79345302187932
X6R2S6,-7.4895934424162265,1.107670658954735,0.002154500716593296,0.014289734848854095
P00918,4.184335767884243,-1.9889187149549876,0.05237205668444226,0.08792863738864948
P40939,-35.484009163722945,0.9378675703975485,2.3270157695331066e-05,0.003029483654960913
Q7Z3U7,1.050266313959051,-0.25636083696487333,0.3794907150649916,0.43516606632555876
P82933,-12.66233986843303,1.3377464564323152,0.0002837175841785958,0.006494326679604561
P62847,0.532298220704675,-0.13815883597933976,0.6236231857364052,0.66993661469259
Q8NBU5,-11.809991147050484,1.1227576740627363,0.006592941332599832,0.02454530258410268
Q99615,8.0930183943994,-1.0796325879369792,0.0035985480686267566,0.018342209650856523
P57740,-8.735422371903764,1.1539185938382541,0.012779201216585007,0.03528041899820619
Q9H6R4,-20.93785152757765,0.8474272267358707,0.0007519028585220856,0.009594277424470438
Q6YHU6,-1.1971654188966054,0.34402377627982084,0.3366951581482709,0.39257543488544544
Q0VD83,6.381937814570404,-0.8617720025051092,0.006482471690271212,0.02435164748572576
Q99627,11.56471376679735,-1.3017977244273986,0.0011201739476772363,0.01100623741986643
Q99714,-5.5016153788936375,0.6297941228881552,0.005978617128687698,0.02340875841927909
J3KNI1,-1.349251715220435,0.36650228645046035,0.29520801122661117,0.34958401784254184
Q9NP92,-7.343408344576362,1.1535678682868955,0.002926249974891136,0.016363432745498622
Q9UNN5,17.891084614352312,-1.5819895324060713,0.0004179142288356595,0.007915396801271348
Q14151,-4.26063572335498,0.3911191842307211,0.013428653008230004,0.036350726726631706
P49593,18.659480435006188,-2.027528541114515,5.251946172130672e-05,0.0040365202319895994
Q7L1Q6,5.049001878488663,-1.2113099905850362,0.03349550474611431,0.06427557474542249
Q5H9U9,-5.806091574122834,0.9021517791565508,0.019847983945309546,0.046234730610176696
A0A0C4DG89,4.641457860455584,-0.26383426908487806,0.016123075183028763,0.04058533608005911
Q969S8,7.659504586608771,-1.5565702199396165,0.015270304225660404,0.039317730163226976
Q9H3H5,-7.498906288186665,1.4839567924239567,0.01218454331684389,0.03432103276401058
P24666,23.664215700429917,-2.547192799656452,0.001031638726236757,0.010559722195337419
P45880,-9.265272025815165,0.6760349339710032,0.0012816044806298456,0.011482073690976207
Q8IXK0,-5.474611712261224,0.644821605830769,0.007077342959004828,0.025461321906057093
Q7Z7E8,2.632754300627124,-1.2038876896088713,0.11121717369530354,0.1560036180520655
Q9Y5A9,3.3400427864434645,-0.8684331311986799,0.035827511418205824,0.0674152721627125
Q9NSD9,1.6254809955409057,-0.2432398188107019,0.1854206068231625,0.23554124305664742
Q5F1R6,2.9131679679587883,-1.5731717916138903,0.09465444908686464,0.13673038657970807
Q8N108,3.5592473958728705,-0.8946639448073519,0.03275960013156704,0.06321282730343136
O95801,16.523134590699748,-1.528626760756909,0.00022814066468513196,0.006211986987439607
Q9BY44,7.089589034527293,-1.5217850645376627,0.015101953891848043,0.039077478207104936
Q9UJX2,0.7185552217084987,-0.3781394135841314,0.5421601451746554,0.5928186784245707
P36405,2.509220688609606,-1.3947329561137245,0.1146889886440705,0.15974400758649204
P42167,-2.356799096645622,0.32391061429115986,0.07799674607827785,0.11738961133024044
Q96HW7,-2.802452386656142,0.3616126713992056,0.0682016624321322,0.10673483309251043
Q9UNM6,0.4748700902692479,-0.10383653139398241,0.6715369666580815,0.7147668279081636
Q14166,11.395196478618155,-1.1449472657123696,0.005245308062906863,0.02180026973679307
Q9Y5J1,-5.118245349213614,0.6211741383496285,0.032990518892848646,0.06362893597574419
P50452,4.127477799024806,-1.9480982531735336,0.053845943653264026,0.08947834114858313
Q02880,-16.75051885111122,0.7618975649300062,0.003307101073342458,0.017581900434050016
Q5JTH9,-4.4063888672948766,0.18955796477116493,0.023453768989146948,0.05118762167062653
Q9H0R4,12.9081763559524,-2.131328201069855,0.00048287440713908286,0.008202027728295121
P41227,9.969761776402809,-1.9378760697041404,0.0033099835494567616,0.017581900434050016
P16930,5.267010293351908,-1.7146245020854538,0.019902250361141537,0.046234730610176696
P32942,0.818439768708164,-0.32532603094717594,0.4696888480020805,0.5237483246190223
P22059,2.9843279043792617,-0.7812237160615858,0.08038194969174266,0.11986570210559215
P30837,-2.8106002785567523,0.5633645045245874,0.05457266613670035,0.0902181456847197
P18084,-6.448758696163586,0.9335299016000569,0.003338360923903056,0.0176437818235043
Q9BYC8,-7.6962414749724015,1.1562588799193758,0.003842849620264211,0.018604031077680702
Q14498,0.9463222864878167,-0.05934231304684978,0.4031188615784736,0.4596040441532351
Q8NE71,14.853127680469376,-1.357552255990612,0.0008717970505910628,0.009791230989227125
Q15075,7.272802992104837,-0.8407554965497219,0.014923702952547257,0.03876068983809967
O94855,6.185894085467076,-1.0523865162949058,0.012557359714909662,0.034922537097672665
P51689,-6.747783650243467,1.1133692218528708,0.003943281387147613,0.018882425584893052
P01111,4.840276451706611,-0.9646681002980344,0.021098046880909837,0.047639275504536796
Q13177,22.673823435843225,-2.2952305103818995,0.00027655228886982834,0.006462644737380774
Q9Y5S1,-0.9560286090750703,0.1814317872558302,0.4244685807232797,0.4790940415316129
O43390,-0.2906382208793191,0.04647990181125117,0.7871505186981789,0.8169579125302973
Q3KQV9,7.075997599262522,-1.5779563828476881,0.005006597530004926,0.02126145291539299
Q9UNF1,0.8838946871315458,-0.24810246148315507,0.42895412914172854,0.48288140192341333
Q9UGQ3,-7.082742411595389,1.529612282460338,0.002124397727669305,0.014238816981063152
Q9Y4W6,-18.5601961242787,0.8228268551203737,4.9958228653878836e-05,0.0040365202319895994
Q99447,8.706867462301643,-1.6375048191732917,0.008062897769419038,0.02726463645081146
P14866,5.405355476914653,-0.9091325175233234,0.02559819169980162,0.054146710931603725
H0Y4R4,-5.983515488606035,1.4665236094006122,0.004674848152609616,0.020583063750382366
Q5VUA4,-3.0568016518243484,0.571172282099333,0.04034925151593439,0.07311656451299811
Q6PJG6,0.9769974896634488,-0.5139444546636263,0.40896328855407027,0.4650104488385023
Q8IYS1,-1.0937732305522776,0.2505447846296036,0.3389598393536354,0.3945534201584926
O95747,1.1081457122154106,-0.3910071045726138,0.3702351939834483,0.42654862227185997
F8VXU5,3.1104129910071627,-1.2127709194889214,0.07690925867031163,0.11625688375200229
P84095,0.8804875610422318,-0.3084478044405383,0.45759788181732053,0.5110865350270662
Q02127,-6.333585785316648,0.8935815928555559,0.006903007923817895,0.02508074676939163
Q16658,9.047586390402552,-1.9462259432167404,0.011636920429443526,0.03351340074256447
Q6ZRS2,-12.414304546508323,0.8600392392751477,0.00533654796128875,0.021968437556056254
Q9UHA4,-0.5033572289111247,0.04122712962995578,0.6434704867757053,0.6885944125115818
P02042,-5.139367881437632,0.7783605921715235,0.0109764358960605,0.0323643367509617
Q96T60,2.7815425808047705,-0.2981683377593214,0.09907094760572964,0.14195835193846312
Q8TAD4,-3.8150788062343266,0.9857100294211154,0.021465004855019894,0.04802939566923813
Q07960,5.7452533036413795,-1.3944252080456145,0.026737284228567346,0.0557216238600358
Q9HD45,-7.891225624378601,1.2012937399323427,0.001578985220985973,0.012434881721413164
Q8N5G0,-4.473768990584927,0.3061318900681531,0.019824388139401062,0.046234730610176696
Q96JC1,-1.2676639769106275,0.37543364842980864,0.2790870687201355,0.3327638031734644
A1X283,3.182842153813037,-1.4932327370211658,0.08465432041347919,0.12475058324816211
Q9UHQ4,-10.25300114327464,1.5333563222015059,0.0026022330338876776,0.01553874900033437
Q9Y6E2,1.7354904032930494,-0.7594607610868422,0.1583448553350371,0.20757226788098318
A0A024QZP7,8.273966450892475,-1.391230681892777,0.014112394442127809,0.037535263268267706
Q96GC5,-6.424794202039951,0.8151337181714808,0.016222482844851022,0.04073710881955959
Q00325,-11.558623431988257,1.3197997791041267,0.0020982291413347634,0.014186812669396405
P20645,-6.612944682619513,0.6624115921643785,0.002716280009064808,0.01587951334432431
Q9Y2Q9,-6.092316429479547,0.6842716549073007,0.005970852566426113,0.02340875841927909
J3KPP4,-4.019756658026163,1.0208542108812573,0.01946722563029996,0.04566467453594011
Q8IUF1,0.9474361774033336,-0.3275443371301101,0.39940970942484016,0.4556245480459704
Q96ES7,1.8077163322607028,-0.446458309682761,0.20708811111029457,0.2580703173453447
Q9Y3B4,-3.706160645498082,0.6051160564888196,0.051127296228158065,0.0863732019815517
Q9Y490,18.822220219876325,-1.451324227478449,0.0015433812322783744,0.012311615722552082
Q15029,-10.797218743461364,0.37506239720276824,0.005788201943431749,0.023053202004145953
P18085,-0.9748594984460693,0.46035813509128687,0.42036979993331713,0.47498252956935155
Q96AK3,-7.284583480358973,0.8679634598437982,0.0034968484769260537,0.01814489403102913
O75909,4.7153294046472265,-0.7111061659747637,0.011413296868045274,0.0330242889503307
Q92692,4.243572585474336,-0.3391152706214857,0.01961858002156567,0.04594210476101325
Q13523,1.1217632126692931,-0.12285790024387389,0.326457415672243,0.3824582659422285
Q99661,-3.2379387219464943,0.5253249806963805,0.04985751887818327,0.08491741432707894
Q9BRK5,1.0887867100637731,-0.34084616466404505,0.37450631646624905,0.4308205906871368
Q96IJ6,2.4832776547154105,-0.7817476479852417,0.07350457165528272,0.11282978832568454
O60884,-3.542055404818937,0.4404921491575209,0.026897368080884877,0.05594330275834568
Q96P47,2.516384481749783,-0.38737941959599986,0.07964371612974476,0.11939392637514093
P46199,-6.8288949145243745,1.072212150123704,0.005580829119783194,0.022594493793019227
Q9H4E7,5.897866613132842,-0.9928654448923435,0.02650920393688747,0.05539207716688127
Q99704,5.050896944000555,-2.0687592987697068,0.036429586990639945,0.06820928512494652
Q9HAB8,4.020935646843845,-1.5932170152251857,0.05409691639233629,0.08982373602649382
Q8IZ83,4.749579309044856,-0.8381170532064477,0.02070150374341195,0.047204414118803606
Q9Y2J2,12.734322722624182,-1.2517349744220674,0.0013878006859720964,0.011679954864161117
Q7Z4R8,-2.600470881496601,0.4764158101005993,0.06244504985643011,0.09975345754185967
Q9Y6C9,-11.108126943782539,1.2480402400825152,0.0006480145396329101,0.00915128329529052
O00151,5.820419623425056,-3.019417315184519,0.026262030973670723,0.05503401460579086
P67936,15.137791007374695,-3.3375322355771297,0.0017592613488429274,0.013087647820142208
Q5SNT2,-4.685952581110918,2.033833911915707,0.03269612242260747,0.06314006696377814
Q9Y6J0,-1.5342059262958658,0.20662935361573176,0.2233698713783728,0.2749066127510491
P08651,0.5964142399902385,-0.25181372643233857,0.6048043529503198,0.6524119457252802
Q8N1F8,0.47760058525641025,-0.20374733286059055,0.6786163490105782,0.7213870145389305
Q9Y4D7,1.7410897233435134,-0.3809047984831775,0.16466741223297554,0.2140419467589941
O14617,4.043402037715284,-0.4245109449615434,0.02588016860306533,0.054507978968842345
Q9UN86,5.460242589182117,-1.240795143835573,0.0090571128123592,0.02911414504343243
Q9Y2I1,2.13035156538849,-1.0677318497475632,0.1659240709928709,0.21540656894867566
Q9H1A4,2.200978832033046,-0.4192186939805538,0.15083014576719989,0.1998595379345276
Q9UKV3,0.2861347822510594,-0.0583876725795065,0.7890203911535356,0.818694632514478
P24534,11.58627195849776,-2.460390147531265,0.0018866948186555452,0.013540378865597743
Q14055,4.9323742079152995,-2.5327265970739843,0.03854602962135119,0.07080368580359306
O00264,-0.9082306107697573,0.21179604114998796,0.42327143764024544,0.47787230601877034
A0A1B0GUZ7,-1.9711646692075104,0.33182320292541156,0.1483800937529518,0.19705179170379253
Q9Y2G2,4.538058878021512,-1.8315670637579284,0.025014334224757864,0.053276951114693896
O95470,-2.463888047233722,0.5296074706750584,0.07056945983468453,0.10949436486826657
Q96TA2,-6.57188504774921,0.8548041481792996,0.020833052367002378,0.04734887952042111
Q9Y2V2,4.593355871495981,-1.4475938623303186,0.034635370206119294,0.06574517852333144
P37198,-2.4600432579626768,0.31069408296224665,0.07382826816902423,0.11324321251552097
P98160,-8.275847730291227,0.9193199045245386,0.011651327945818407,0.03352170733582837
Q9BZ95,-13.151550157413407,0.4407652818979102,0.0012484426819765425,0.011380770707033427
P03973,-4.074596022206008,0.9407223240243958,0.0536662942514996,0.08942951274069894
A0A087X2I1,3.2782465032167267,-0.263710876790503,0.04740117775295608,0.08214363831897464
Q8TBC4,8.82204373745101,-2.0751878643905446,0.008535158981009667,0.028265081331388137
P49720,0.3930223456432616,-0.17511879039366818,0.7302360657815726,0.7672543379687343
Q16531,-0.07364008825038722,0.02839440961658113,0.9479488292133498,0.954593865724635
H7BY58,6.378808503848636,-1.3849128946745655,0.00647742315971548,0.02435164748572576
Q9BZQ8,2.9122384960185803,-0.9376990691084668,0.09893163984138079,0.14182698264941238
O15117,3.821690618926796,-0.725738841576435,0.04282210398100742,0.07640123562521495
Q9Y678,2.5242128831393353,-0.4066545921080298,0.12106094446872194,0.16724990470671006
Q9NRL3,2.8337131323706095,-0.6429323066384427,0.06883416652907523,0.10764382048052831
P62877,1.8990556361298827,-0.5683168731302928,0.14910572064335006,0.19782625229305617
Q6PI48,-9.130731899127763,0.8878880412497931,0.0007983715926040501,0.009615133666892057
Q9P2Y5,1.0698363655482512,-0.15428526560554978,0.3614086196395954,0.41788185107370374
Q9NP61,7.410764666899995,-1.5527724777711693,0.013372086345324942,0.036268301897541474
P39023,-4.2346358823074315,0.5037215687090804,0.016810129441260216,0.041536772984750926
Q6NXT1,8.137758033283808,-1.5034235796781132,0.0013552308688023127,0.01162999447387705
Q15758,1.9105891526277319,-0.158924929543943,0.1385205548065981,0.1865767207492685
O60784,7.020575858407772,-2.8347190107380165,0.018014108398433298,0.04325462569906232
Q9H488,-6.149142669942152,0.8718203283227073,0.01438493643235835,0.03797696145576989
Q9HDC9,-10.588809753403464,1.0200571663488258,0.008675207041615427,0.028415447663575052
O00161,7.012285237891341,-0.6551300816933807,0.005412370215468957,0.02217102686100656
O15042,-8.273096964464546,0.7540214194224166,0.0014939567963076154,0.012251622073656546
Q02750,11.09159177043143,-1.638165676763018,0.006999471642772692,0.025323364317273618
P43307,-1.0524595977562643,0.49371947142642014,0.3942457922400415,0.45096869040966864
Q96G03,3.3240806507123164,-1.894705785160549,0.07921776375557324,0.11888371895018664
Q3V6T2,3.9890316797721055,-0.6605059057760343,0.03056104528591239,0.06071402702008156
Q13162,1.8693153062487344,-0.3635496739349886,0.13875811877027588,0.18671392855199268
P54198,1.5004869427524172,-0.321978634632881,0.2588820797275423,0.31116640050344524
Q5SRD1,-7.775494876259919,0.7519039118840691,0.008351384302194195,0.027855778224932758
P17275,4.343499244974772,-1.2068807393531387,0.012548236062675413,0.03492047524188762
Q8NI08,4.196363313190707,-1.3682223333576466,0.025389631305736737,0.053831901702629935
Q9BZE9,3.3988728962082164,-1.1319156775452743,0.03032304784030363,0.060327515426315634
Q96P20,-2.8667233335125437,0.6298177269231076,0.07392463856487028,0.1133492985871364
Q15269,-7.1011206852044735,1.0960083305291697,0.002132889538589738,0.014238816981063152
O00160,-3.692612695637529,0.4081956639810951,0.06373685271531218,0.10134646122595058
P78324,10.95329092837238,-0.9395841088359465,0.0071169390693806055,0.02549369575497816
P04004,-12.675505720477178,1.4128120642662623,0.0005346289746021766,0.008202027728295121
Q8WVJ2,24.423842087872004,-3.1561977617433623,1.932650900817108e-05,0.0028803408417885858
Q5SWX8,-4.500826223946904,0.7512409685968802,0.012208664171027712,0.034365739821960437
Q15080,4.556067987249619,-1.3041976152523507,0.03966814575807971,0.07238611267111698
Q5UIP0,-3.869399202296079,0.471161863716425,0.056017083397050076,0.09205805500280498
O95396,10.12766503638699,-1.1261704443422929,0.0017380318147394267,0.012952845331313866
P15407,-3.1230090588044837,0.6736951396451616,0.07010600051120987,0.10889825046923318
Q12907,-8.56903079857336,1.5144031673637404,0.004931493569155407,0.021049797345390805
Q8IYI6,-3.115186484497472,0.6683476167225528,0.06914913149266212,0.10804747956281625
O75151,1.8902743145767857,-0.716283588199067,0.17396355598851476,0.22375182903616936
Q9UBL3,1.1118028465533487,-0.2704119584279514,0.33444654437589066,0.39023878344832924
Q9UBG0,2.3273400952973953,-0.7883819646346559,0.11214927345951352,0.1568717452805852
P06280,3.495249462213575,-0.28603996435090906,0.025204276389676265,0.05354840505791874
Q96L91,-1.0372368151411238,0.3094234838687697,0.3601235677901925,0.4166403268396668
Q8IY21,-3.4098580285935514,0.5173785378743112,0.028604916298199244,0.05824441901187588
Q5R3I4,12.392835712245422,-1.3577281388958164,0.003622640348589009,0.018342209650856523
Q92686,6.55302544365232,-3.2562649281979645,0.02249221808899235,0.049604330629297054
Q86X52,-12.148256203085815,1.4276807352947323,0.0012601246969964311,0.011435142454998314
P40937,-14.36194935764586,0.6089691052657695,0.00016555769366616733,0.0056074256244979925
O15226,-2.707150624556508,0.8296126754502886,0.07772830403222654,0.11714296992716182
Q9H3U1,14.99935078994297,-0.9815049002462715,0.0012661799190226788,0.011435142454998314
P67812,-4.100238401676645,0.888918227961959,0.0210314937199762,0.047554410293264814
O15031,-5.537418770057344,0.49036982123259243,0.010645944020168416,0.03183848010626104
P00414,-2.8210788941975546,2.1863702509803673,0.10197581790106386,0.14524145551310497
Q2NL82,2.4285241199351435,-0.6998454235421345,0.07275487373402495,0.11195899193220941
Q9BZE4,-11.11555315022516,0.9584159415724507,0.0015405236156448004,0.012311615722552082
Q15717,23.058515858497643,-0.7386132514272994,2.1433165169334173e-05,0.0028803408417885858
Q8NB37,3.4955489904917263,-1.405491621616683,0.025585661639388673,0.054146710931603725
Q15057,4.18745323527694,-1.1914919887889113,0.04559305551431843,0.07994135912148594
Q9BUF5,6.956786015763655,-0.9468333886143618,0.012007367077336515,0.03401375393734079
P98171,3.619534348960944,-0.728151117705556,0.06464226763987034,0.10231751025368535
Q07866,1.5928969117560965,-0.37921701326938795,0.24995239812301528,0.3017415247620164
P09661,-1.7721780579636133,0.2696234525452983,0.15131283493233602,0.20013334009758127
Q01581,5.8498780177011405,-1.4572910625539208,0.016601277953215504,0.0412605695204271
Q03188,-8.455867146343248,1.1441211100995776,0.00652267517724718,0.02440106763519598
Q9BTU6,-9.167555338891335,1.1262741825604579,0.0008602152034427724,0.009741989693599736
Q9UI08,4.269260539019264,-1.4352199553480762,0.04340749901217239,0.07694157823647707
P30480,-8.652302840092917,1.0270408615569426,0.0013017284662700857,0.011562901472241316
P14384,-2.651466908979466,0.7963588433729907,0.102230816701605,0.1453561714603708
Q7Z5G4,-6.937771249306882,1.02211993487885,0.0036462219954995676,0.01836119008952331
Q9H2Y7,-1.2832258744488325,0.3555781590725573,0.27573716209150795,0.3295241013405686
P26639,6.7852994245333695,-1.669574622937505,0.020483032885213217,0.0469374669965887
A0FGR8,-5.405265517566284,0.4095930996508006,0.008000465356592169,0.02723420536796465
O94919,-13.963265208894589,1.2354686704311568,0.0001850354179828344,0.005864515386654226
P02786,-7.512921841183429,0.5766464597069856,0.011198634780428532,0.0327163481733978
Q6JBY9,6.857190919354481,-1.9775893744957136,0.015724223525471745,0.04006551388814391
P08754,-3.6619752690339094,0.4366209706702069,0.04310245693164555,0.07667157795782893
Q6P589,0.724456431413299,-0.5668453025123199,0.541452049255199,0.5921998522439378
Q9HC52,-20.467889632646973,0.4855034601245265,0.0014016255398127356,0.011768737686430875
Q460N5,0.34999594524761674,-0.08661710709615811,0.7560417925749789,0.7901831680550332
G3V4P8,21.547898545266307,-2.5170307100728726,0.00029414618162497256,0.006588241895965783
P46782,-2.7360553922306923,0.39293919075798733,0.054302602891299886,0.08996979088663526
P54727,4.126568193703223,-1.920377920669523,0.04753570241179099,0.0822399236908311
P83731,1.0731434250949463,-0.25651755011973165,0.3436402066770815,0.39944338756046915
P53041,8.483716693899645,-1.7455033717880681,0.00972225080455654,0.030248616020748728
Q8N2G8,-5.905039028915188,1.1371564015411355,0.006163967312862583,0.023732983202759263
Q8NF37,-6.979691576221827,0.6107617955983571,0.016248198018282325,0.04075798338570396
Q16629,2.6706460536850893,-0.4555250075951509,0.06112110065295459,0.09835090974129349
Q5TGY3,0.22940266754280308,-0.07552607849511261,0.8299933543591372,0.8541878246690132
Q96QD9,5.669035587654332,-0.6632857982238978,0.01735594911820413,0.0423330702730904
Q5T5C0,7.2449377802644275,-1.0380291126110457,0.01785364488343266,0.043067912324482024
Q6NXR4,-3.2538308418362574,0.9496032688432692,0.033688762820790925,0.06444617709960307
O00505,1.898959305663895,-0.44137367547027573,0.18656390301642387,0.23667028622607242
P53004,7.611769202313449,-1.8201704034385902,0.016609211494420607,0.0412605695204271
P61247,-0.20524534071513362,0.021357765321980082,0.8485793247221807,0.8699877708587249
G3V3D1,4.084463532063923,-0.4996238512012532,0.015170804998828787,0.039206931529231215
P05387,8.704974362653866,-2.025488562233104,0.009777276382922768,0.030351813272173064
Q16204,6.105321541866593,-1.6271346050910482,0.019219813304650647,0.04523714250122859
Q92947,-3.300368112159342,0.279359030133584,0.030556625801411125,0.06071402702008156
Q58FF7,6.799700039735212,-1.1561382436118137,0.013211166777005878,0.036066658448890225
P78347,-8.42026591395466,0.4179798493993552,0.002056830334465605,0.014024149219940607
Q01082,16.846605298947836,-0.26348680605955366,0.00026535612558583477,0.006410294671684682
Q8WXG1,-2.381657160670868,1.6031968978150228,0.09916314873413516,0.1420047632195844
Q16698,-10.137106113937765,0.6894878279843759,0.0005863225840059366,0.008661772641733092
Q9UG63,0.6848274488574073,-0.07147208129631188,0.553306517393638,0.6031069993359225
P17081,0.1450274796765068,-0.09661315149556415,0.8973807974733397,0.9124941182020827
P56937,-5.233257513041015,1.3516373021564494,0.0265801074257588,0.05550512658431637
O75427,3.6010715217205562,-0.5311577485187513,0.06896603024665211,0.10780956172891284
P05423,-1.8206276219065733,0.2695601089160409,0.1847798295275713,0.23519485787102415
G5E972,-2.381563552764318,0.32627828372834955,0.07600026911831997,0.11546915720708921
P53794,-1.4487758220555906,0.5065407230749237,0.22975046361176318,0.2813463937115242
