,Uninfected_24hr_STAT,Uninfected_24hr_LOG2FC,Uninfected_24hr_PVAL,Uninfected_24hr_ADJPVAL
Q9H3Z4,-3.195014557970099,1.0526075039286202,0.02944919075400638,0.06828328845159722
D3DTX6,-1.1419537763600698,0.35609855477679675,0.30777966028221626,0.3812613012889293
Q96KC8,-1.1431406831059343,0.24063607715861268,0.35487271924992203,0.42544399864621335
Q7Z5L9,-5.6122523030464375,0.8650204982875231,0.025085251915299967,0.06083894430032521
Q15942,-6.440453210794929,1.2009521438413673,0.0024376175135978296,0.011186785358179484
Q6PD62,18.768777470205457,-3.2131780364775033,0.002252758388719091,0.010803000454993822
Q5VT52,1.563301055363503,-0.3683508970348577,0.257561914543241,0.3300337892831408
Q86SF2,-2.3083098602420034,0.5019182148528825,0.14473991818259038,0.21814373383233265
Q96B97,-3.101862030185561,0.624150271374861,0.017133443533492932,0.04570610814562607
Q9NXH8,-4.381159997671757,1.0051243728773598,0.004043840992584905,0.01616047440099871
P02765,1.460212643379139,-1.3564934532103186,0.28163755711595545,0.35430598286493437
P19338,0.6791614994701164,-0.32996769077335886,0.5670775302309683,0.6338498759447544
Q9C0C2,-3.442197516738978,1.1556354899352623,0.07466919969474277,0.13582069944474762
P57740,0.93886480947412,-0.3510021033735444,0.44025264701724637,0.5094696993819323
Q96T58,-1.248181152304359,0.2310301559201413,0.3254889500600294,0.3977500104015418
Q05D32,-2.301866849329392,0.6479474891355308,0.047938935249601494,0.0960295759904992
J3QS41,1.3009293851295778,-0.9960335562600116,0.32237614229727035,0.3947983230727123
Q8N1F8,-1.7842356211367287,0.6510831529836498,0.1980849063247725,0.2673512701568891
Q5VUA4,4.572673387332523,-0.7107845424805093,0.0278111496508785,0.06520169529261514
J3QRS3,-6.882344154645432,3.3573433215538935,0.00020576730560719885,0.0022457018008509807
Q9BU23,-1.725630474730287,0.4301731268653155,0.18640540165426112,0.25838766481598924
O60832,4.082929798458095,-0.5134812852308759,0.05506992599289838,0.10660325123395925
Q53T59,-9.720498928997474,2.921201712899842,4.528360318221226e-06,0.0001437946669420279
P42167,-3.182894195071327,0.7616301672270578,0.019121079913376995,0.04980923286077217
Q8TDZ2,2.4520280509740444,-1.3150740293174321,0.1326227393064428,0.2066576500643201
A0A0U1RQK7,-34.14837280218267,2.471668065598712,0.00022957598813178458,0.002346813983549127
Q92922,6.198632358452762,-0.6427116522548797,0.004218648035824368,0.016483976584424846
Q9UKV3,-0.9121960849714076,0.11970709728654727,0.3884073479611856,0.45957348547690335
Q14678,-4.416172030091101,0.9658528954313581,0.0019356744170612153,0.009647889023620073
Q96SB4,-1.886988068856924,1.065770604457257,0.18242490436890882,0.25491162133668716
Q01433,-3.4590181516135345,0.669537401511539,0.009238443998555132,0.028666348289634307
Q8NFC6,-3.0057370422717176,0.601999285563265,0.07299436614404786,0.1331568696518222
A0A087X256,-0.43931361853099526,0.2524284142172939,0.7018393888666814,0.7466627447943014
O43491,-9.78742907798526,1.3378858911219642,0.0029605306931591883,0.012835725539518946
Q13427,2.579790668108348,-0.22151862754668405,0.11017137570562935,0.18208480632288088
Q13131,-6.04773922759107,2.0957650603868347,0.00019433491581120107,0.0021581403808507067
Q05209,-3.09976372423426,1.0047104921571628,0.015001743640132625,0.041467701852419006
Q99973,-0.4179283738917327,0.1753025320722994,0.7006841485282365,0.7466627447943014
P13807,-4.895668595115317,1.4870168796770304,0.0010831542410555737,0.006529872710363602
Q14498,-1.5341175196190477,0.7728390818102682,0.25897781056429986,0.3311776850246501
Q9Y6M5,2.001189451929439,-0.31415603295484607,0.18060939774006812,0.25405721948769583
R4GN35,3.0673032063842665,-2.529323444275807,0.07922347181319637,0.1420636194270632
Q14C86,1.3850238996575828,-0.3705613191527304,0.23689088919953502,0.30766765335366647
Q01518,1.5148034911168393,-0.6887306548993122,0.25568312228269996,0.32829090548671214
Q14566,3.143362023804384,-1.702158808399151,0.08789589723836799,0.15286434057376128
O95466,-1.0791335703075502,0.2488141506270447,0.3926902172006912,0.46375542441798046
H3BQK9,-6.240361750345892,2.0764488516554698,0.0062142019598917285,0.0223499422762015
Q9P2D1,1.2419172931735494,-0.4715948387951854,0.33822919847077415,0.4085126838279704
A0A0A0MR66,-2.232187775639918,0.852565482136542,0.06292883266187171,0.11962103270508585
Q9H1E3,-5.264818708322878,1.0349164977427279,0.002104125706754363,0.010324895909887688
P05387,-7.820231555105421,2.52524645090077,8.577209096263967e-05,0.0011551858208372536
C9JFV4,-0.9483588594894107,0.25510891339653696,0.4317842708529911,0.5032088419613251
Q13136,1.1110823621974448,-0.2933548100260167,0.355649432930881,0.4255691702178595
O60711,-4.712914875893234,1.0753475676586346,0.04189958893394617,0.08667463985355532
Q9UKX7,-0.205050530040703,0.03981225334028826,0.8517664203813977,0.8809936995121319
Q8N3U4,3.1455599678713106,-0.4681168656410928,0.05181013745820466,0.10122165744149245
P62995,2.4137873574890523,-1.134064314900091,0.11216539454532878,0.1848976425708154
Q96QD9,-13.432993045026862,0.8599932445608685,0.005310227292460828,0.020008177834093477
Q01826,3.5842966256070277,-0.6850690226709037,0.011976339028493712,0.034792797614967834
Q86UE4,0.46197947244998905,-0.15351533531772077,0.6833647984778783,0.7344141212843752
P17812,-12.119588191015284,1.8034477580322479,0.0009054980298430728,0.005970627634277761
Q16666,2.0482455434758737,-1.931990359501106,0.1765132559854803,0.24996172491903587
Q9H4A3,-2.4702640094666792,0.804131824438882,0.06274745629507741,0.11962103270508585
E9PAV3,-8.962876941831924,2.538352446686601,1.5541016440751144e-05,0.00035133797882126695
P62753,-8.853030048533697,1.1866203258163344,0.006971554359308434,0.024114720816624257
Q7Z3T8,-7.440768197427035,1.679553623357372,0.016233502267969446,0.043913704853096834
Q8WXI9,-3.235241358365503,0.32087022064771764,0.08320573006576427,0.1472135283855075
Q5JRA6,-5.882372297640655,0.5303259821522617,0.017484570119670115,0.04601560180149939
O94826,-3.191316522225255,0.37691200627703303,0.01387613744520085,0.03926031563561355
Q15477,-7.653536159772046,0.9901643717192088,0.006583488224771843,0.023308141582137742
Q15648,-8.965309312578242,0.9990802814713675,0.0022023344156902555,0.01064181439032009
Q9H1A4,-6.344668075625619,2.045222288000967,0.0007017419534165319,0.0049910410844119625
Q86XL3,0.2729096131268506,-0.04979698746102024,0.7920605774898205,0.8300899760779079
A0A024R571,-7.329850531622934,1.691687833456411,0.014493032735824413,0.04077373209678602
P35269,2.5442384982201687,-0.9528443774484647,0.12122578240806706,0.19575489863343482
P05412,-0.16840248943946526,0.08097018810036993,0.8779842576674457,0.9036813578918587
P05455,0.41481160096076897,-0.13762770145468828,0.6986452455213749,0.7457714003626144
O14497,-0.045948006924610985,0.009175636006995447,0.9647966989087849,0.9755851603981803
Q9UK61,2.559558936168241,-1.1611145546530008,0.12465522897422716,0.1987575817145738
Q9H582,-0.027436566975477996,0.012748652300463181,0.9800018968703796,0.9867007958219749
Q9BTU6,3.3979051553005775,-1.838135907416321,0.07674547837475593,0.13879967946063002
Q9Y5Q9,4.586047949874423,-0.7489576525004829,0.0013164202605046487,0.007440125222316451
O95394,-8.826395479842438,3.267103800194899,1.2920876503735862e-05,0.0003057029148629885
A0A0G2JML1,-1.0109121360389004,0.4338312415178369,0.34265663346099673,0.4123605493931767
A6NC98,-11.501962172970854,1.749302359608443,1.1717103295356726e-06,7.416926385960807e-05
Q9UIS9,-6.138222566731283,1.031041376773895,0.00018810270455129263,0.0021318754445668196
D6REX3,-5.329216817408437,0.4317384735322798,0.000998238425609352,0.0063188492341071986
A1X283,-5.023448861575916,1.9257392660557535,0.0007479775606585127,0.005073720351460824
Q13905,-0.6031439083931786,0.29997496532352075,0.6010549879505993,0.6639926830239605
Q8N7R7,-7.103750595188924,0.3684789642860551,0.003593240838915796,0.014844866401900214
P10412,-5.585871579532531,1.27787567325707,0.019653993103952612,0.050524160855688664
Q53GL0,2.5520972880099286,-1.1618780595362428,0.12517650951148476,0.19908726261499962
A0A1C7CYX1,-4.748154003012475,0.26939459368778684,0.01718491901841865,0.04570610814562607
Q9Y608,-9.806755678336513,3.359340577347903,4.405801728006154e-06,0.0001437946669420279
O15258,-4.026766596244534,1.7204602265318742,0.015226544187053217,0.041724686019067904
Q15691,-24.951155026303734,2.1243034769530995,0.000560465618314298,0.004379935017196922
Q12996,2.481615553388979,-1.1637580095498672,0.1311753238829744,0.20655218909931042
Q01130,-4.15942730987373,2.301447534317118,0.025897250299920696,0.06216821055562676
Q16513,-0.018369037656688108,0.004508073101590071,0.986968715643606,0.990096984155947
P11387,0.1770167245190056,-0.05330930716781079,0.8740783419370148,0.9011263688047726
Q15061,5.821587052764016,-1.0358582911729157,0.008209218988068834,0.026785750615709134
Q92621,-1.9248516836547782,0.2445841969386362,0.15498705032468307,0.22922150199888877
Q9UPP1,-8.768443226223502,2.525307172087107,0.0002350361941066282,0.0023615541407856454
A2RUF3,0.44827921752534505,-0.04566780548079041,0.6653069750127217,0.7198962652701758
H0YL70,2.3519920912947976,-0.7079984831083235,0.1420100814359799,0.215923343518459
P86790,-5.350087175523003,1.2420694333550666,0.0076703110738304174,0.02596420807344735
Q08170,8.50467715099226,-1.931689443639108,0.008340183038085702,0.02707351724670897
Q9BQG0,6.216177970818262,-0.8761555008759649,0.02456665174393159,0.060273994394994944
Q92797,-0.1623744487395844,0.04850070512787008,0.8808103253241101,0.9051184024840288
Q99567,-10.586635155900247,1.3669478167495455,0.0003628448126157732,0.003103794140348438
Q92538,-4.3995962438675935,1.1814285073499073,0.04785269230948178,0.0960295759904992
Q86YP4,-5.5051823237099855,1.045684483082554,0.027223446711232654,0.06430015585153086
A0A087WZV0,0.15072584298206881,-0.08024304263798898,0.8939616997419255,0.9156597992502247
Q93008,-2.836754903955398,1.016513774679126,0.04498692689119436,0.0918604023294388
Q5H9R7,3.612638857193021,-0.8919676938377381,0.03713208934947857,0.08052771433511101
Q4KMQ2,-6.1905146006637395,0.8533956102033562,0.0007532393564237828,0.005073720351460824
Q9NWB6,-2.4050208839850895,0.6723887321136295,0.09195868005832004,0.15860993045481359
I3L0E3,-0.011239146707336268,0.00274901197931543,0.9913697258720287,0.9913697258720287
Q9UPW6,2.564454556253522,-2.049271832589309,0.12337365166579171,0.19771018102391433
Q9UKJ3,5.672371525720312,-0.844573764016403,0.024210098622294753,0.05986325167153351
P35611,1.0596299660205317,-0.4313215603061593,0.36772559816668937,0.43918925215002713
Q9Y2X3,2.440906670504152,-0.5046382947011496,0.13277599533271267,0.2066576500643201
P28290,1.8626305506694711,-0.3836246302620556,0.16781230067229605,0.24197081167554305
Q8IXT5,-4.528742921675268,1.2402995473658145,0.03540127157514579,0.07835316401072477
A0A0B4J1S8,-3.890996941618634,0.8395981836475159,0.008779321235415838,0.027824177080923
O75396,-10.947398962667938,0.8768735497864686,0.006401303561074963,0.022892797481132494
Q8WUB8,2.252248494794775,-0.5350555368971417,0.05102045935632445,0.10041661491642967
Q13185,3.287875837174888,-1.1972807704910808,0.043574149646769325,0.08955336599482137
P29966,1.4593039618736923,-0.7090022211021019,0.2693382665009657,0.3416655765433092
P51397,-4.510574281203684,1.7134057418105015,0.0024418361869656146,0.011186785358179484
Q96PY5,-2.943622838711181,3.0733987176270534,0.01996451359747426,0.050753161073097214
Q8TD16,0.48328820088103447,-0.14890592874277386,0.6762763315463112,0.7292613139392741
Q9UQ35,-3.5253228445191422,0.34501516569351187,0.0277215544383236,0.06520169529261514
Q9NTI5,2.358677929648895,-2.775924082552754,0.14224334004296588,0.215923343518459
Q14161,-0.07196206809922276,0.010860716322648845,0.949149215999067,0.9643843559027439
Q99575,-2.571638352295974,0.5514180422330559,0.08596225245691254,0.15073159502832587
P30273,-6.753960532294237,2.4894678494010196,0.00018112891355595136,0.0021318754445668196
Q10570,-0.25902769450748525,0.19682051437435,0.818311419984211,0.8505601458949188
A8MXP9,6.132852030282674,-0.5659808843078742,0.0001886019350643632,0.0021318754445668196
O75427,-2.1993058403244126,0.5206479036108911,0.07861630292409005,0.14177811894857267
Q92608,2.318903707907109,-1.3733781522007662,0.14524868303476982,0.2183905376746064
Q9UJU6,-14.351183429744422,2.2312578662904388,1.6560366646280185e-07,1.7471186811825594e-05
Q9UGY1,-10.141457812363726,1.406482722079283,4.766402288195758e-06,0.0001437946669420279
Q9NPH3,-3.3415934153325453,0.4662118297854392,0.06533846190968517,0.12216249735633093
Q12830,-2.8635928157503434,0.5096601643762937,0.04056746634442207,0.08505335040706719
Q96II5,0.8611727533588878,-0.42025112818366384,0.4795582374818299,0.5440149898315382
O75717,-1.4212679836642588,0.3332658511956197,0.21451091531159452,0.28368834142237215
Q13627,-5.464484941885439,1.1300017441118915,0.009430373914025486,0.028839340934558214
Q9Y6D5,-3.1671879009297412,0.4996684264894622,0.08510046375636769,0.14963498210494652
Q12888,-4.548641922731404,0.8805827486595825,0.008932535348288076,0.027991558789437387
P49959,2.6423690670830307,-0.6898502552296755,0.07920834076074265,0.1420636194270632
Q6W2J9,-1.7659099246301744,0.8521932471859839,0.11826963717546615,0.19196071880017967
Q96KR1,-2.792057969139878,0.6722529519346341,0.047716913948379264,0.0960295759904992
Q9H4L4,1.8161778833924391,-0.6763656782142617,0.2034410081108754,0.27341434848022106
O75995,1.616278856454668,-0.6140795018129561,0.2466520804259733,0.318634218182941
Q15758,-1.402290007758376,0.8102829039211419,0.2956525240557789,0.36912829926490737
Q4KMP7,-3.2248160770334,1.3222145714610913,0.011982353680984183,0.034792797614967834
P46013,2.753163631169938,-0.5418147977672132,0.04115755030271509,0.08569976757111399
Q14012,-2.5307066798001685,1.7602671008800754,0.03660554389168879,0.07990106649461726
E7ERS3,-5.820382289839091,2.241846662617015,0.01656328467817741,0.04461514553738852
Q05655,-15.547693331313779,1.594090097995933,1.0911089745547216e-07,1.726679952232847e-05
Q8TCJ2,-0.6364679504605195,0.2809928412844749,0.5876643498290473,0.6526167253364683
Q01196,-6.784041445592883,1.5930557718764002,0.00963212370669999,0.029258076732103618
P29590,-8.308067666607002,1.2782374760796695,0.0017553680632900422,0.009107770361168825
Q8WWM7,-10.689682343917985,1.8740631641725436,0.001221956402690628,0.0071620222491034025
Q13443,0.9898693346464141,-0.14502598905196562,0.4072213987796389,0.47866886386713925
P78536,-0.2700786192336416,0.08014080844617766,0.8116986975655971,0.8464666813163476
Q69YN4,3.7067345171105446,-0.9593206949050379,0.0484747157194107,0.09649212279995904
Q9P270,-13.097225762291439,1.379908582071926,1.3039460823539796e-05,0.0003057029148629885
Q5JSH3,0.9510870521918104,-0.7316126724445347,0.44011055185689957,0.5094696993819323
P08648,0.8796055370275448,-0.14281719605042742,0.46762955547693635,0.5360716231401474
A0A0G2JH68,2.0612339393861907,-0.44755767655944956,0.17539692082937722,0.2498663577974411
Q13884,-8.10186603854363,1.8536591163982759,2.1917271572431617e-05,0.00046245443017830715
Q14739,0.7130201182974614,-0.16316232302132927,0.5497021961051166,0.6158610444859094
P35613,-3.397895676538114,1.451104408434628,0.03639122737859794,0.07982205951357933
O76021,-1.823305698268145,0.24722414986498942,0.2040499938831678,0.2736517926441636
Q7Z6I6,0.3552863322830181,-0.1333875007444365,0.7500731175000299,0.7907074010119565
Q9UKM9,-3.334436275047367,0.4320551645120063,0.01129048082251238,0.03339660916191746
Q9UH99,2.7607606162240845,-0.5297727025211145,0.10997583236718267,0.18208480632288088
P13612,-2.7550872529382477,0.2545350557261301,0.09980807675823224,0.16937939031624935
O15400,3.511198399431576,-1.848473445602918,0.06806623668706567,0.12598224509623557
