,24hr_STAT,24hr_LOG2FC,24hr_PVAL,24hr_ADJPVAL
P29966,0.034403186493290966,-0.010416345305766406,0.9728954308819988,0.9775282662671513
O43312,-5.707211444165004,1.405516216337292,0.00025270691973846025,0.000765375503322705
Q9UPP1,-12.19926840898784,2.5173135606636574,2.9843183126495183e-07,2.5877719067221163e-06
Q5SRQ6,-1.6610990692585375,0.31194335959554165,0.11559530254942961,0.14722701511828762
Q13131,-5.059524890884808,1.7499203895579662,0.0001355033534340022,0.0004398647319165302
Q09161,0.2756821210625846,-0.030304372925715306,0.7859044114889969,0.8157186271719038
O14646,-4.517801095174835,0.8039692267471867,0.00019814867242592054,0.0006178724613084124
A9Z1X7,2.5861087442257644,-0.5132470497849586,0.017234447019076976,0.02848408606547187
Q9Y3T9,2.6462048615038603,-0.35415709135395623,0.017404023661737617,0.028689445254895602
O15400,5.831752551371544,-1.5991415342313346,2.1231317807003008e-05,9.14246542301558e-05
Q8NDX1,2.680010486188278,-1.1050695312742647,0.01794336711883298,0.029349228388168672
O76094,-3.295333892186874,0.4479673506387327,0.004391240697671718,0.008372455908512643
Q92522,2.5621743580081873,-0.8226720608718767,0.02047721003265319,0.03256802500168208
Q7Z6Z7,-10.015297560469824,1.1303138657786458,6.98364726130216e-08,8.186386511859754e-07
Q9Y6D5,-7.046606877150935,0.9358237725663523,4.922094351752865e-06,2.574946879883937e-05
Q8IU81,-3.6926725367499,0.7224005655887644,0.0029240204299625277,0.005894601694797071
Q6PJT7,3.9127911591892817,-0.7644569822577618,0.0008494225929653295,0.0020743064865527275
Q15758,-1.38688140181071,0.2995310854524309,0.18693751889702134,0.2258233768355239
Q15652,2.5763952201947355,-0.5545872799451033,0.021449377117533225,0.03394363928849633
O75367,-0.2708550872951408,0.05334147261371802,0.7892655879028312,0.8163482306249872
M0R2Z9,-0.7204427935484853,0.1311445791759418,0.48286162595700843,0.5215894355474169
Q9UPY5,-14.253966866035876,2.5523802553468222,1.5137202219750995e-08,2.2355325528632794e-07
Q96TC7,-4.431390325337477,1.223812531426647,0.0010877751367792845,0.0025627102693769723
O95155,-1.6173786872886124,0.35894516705753343,0.12490485725533758,0.15781392144237263
Q07960,-0.40883924472258654,0.11037314621903649,0.6870455353179081,0.7236269947691113
P29350,1.1387495054907473,-0.6629954189838552,0.2727725550903351,0.3150821667375586
Q6PD62,5.534291040180364,-3.160604551830271,7.237097014872881e-05,0.0002633426692741233
B5ME19,2.150886549157461,-0.7286186072206522,0.0492605488745263,0.06944749986096915
Q9NYF8,-2.6285061091606132,0.3055511274918967,0.019835559638738405,0.031948878502090106
Q9Y5Q9,5.526711007464138,-1.150534170786857,1.756780517603143e-05,7.776517955543982e-05
J3KNN5,-1.1558073912677391,0.31226237784894906,0.265695599336457,0.3091641808455464
P46100,6.802827175173864,-1.3061307351054823,2.2989021015318664e-06,1.3229136638815195e-05
Q2TB10,8.633027832497461,-0.8361526587685666,2.0191058820900517e-07,1.8523101787869604e-06
Q15785,-1.5880400628964304,0.2446329605640274,0.12746191614615693,0.16040435968293706
Q9NXG2,-2.1984125524681546,0.5718013406090356,0.04060858494560981,0.05828851308519503
P41212,2.0901992168219135,-0.40898415444099134,0.05526663724685515,0.07680825815874752
P60174,-13.474493547170331,2.0090161258172046,2.420883928359267e-09,4.8430721367312435e-08
P50552,-6.692408443112213,2.1418252768960087,0.00010661252027968248,0.0003589666241331863
Q9Y320,1.129734146850342,-0.20766172416641515,0.2714036052491526,0.3146492346569846
P10412,-5.103390121465134,0.8268977889443381,7.493487512053012e-05,0.0002710501482931175
O00193,-2.1985992819396483,2.3834249139274037,0.06201438438777218,0.08515207227214705
A0A140T913,2.5471703077607186,-0.3347452107172111,0.019380808553560936,0.031376091596941366
P30622,0.4017464897623529,-0.17301229641926819,0.6924994780773381,0.7269521884294445
Q3KQU3,-2.9648437151182527,0.8497851626628385,0.011398331785992604,0.019713508252823274
P49916,1.6783464186609183,-0.2261216389019327,0.11227411748331896,0.14415723401002212
A0A087X188,-7.532854555634892,0.7148537176406444,3.540490663968198e-07,2.873244346528038e-06
P22087,-7.496135250313707,1.0537983256860115,3.1867164551538134e-07,2.6895886881498186e-06
Q9H307,1.0231263995526008,-0.1952127004338231,0.31839060421957655,0.361833487380596
P20138,6.246616486053503,-1.8336623168035457,1.5405819171732e-05,7.066582272250982e-05
Q8TEK3,5.788509670332104,-1.2322985757928524,4.591582522676156e-05,0.00017483936817738432
Q96PY5,-2.969141111285721,3.0557692141819692,0.02003913309315847,0.03211798483571462
Q8WWI5,1.9735035089702146,-0.29451832276792933,0.06351094081382826,0.08701823708907638
Q96G03,-11.575029803137316,2.2091797176857657,1.0374158348229017e-08,1.6016688376656022e-07
P31948,6.339536303973389,-2.3282684305629555,1.4818751382372066e-05,6.846912135066801e-05
Q9UI08,3.008358073048003,-0.9126713458496005,0.0068125129299688135,0.012391726105374307
A6NC98,-8.629599826127112,1.2459013714774263,6.332742554742555e-07,4.45402893016893e-06
Q9BTC0,2.1690185091174365,-0.3619679616600968,0.04363835498695633,0.06207433417245699
Q9NZT2,2.1640253293247045,-0.2698129861381582,0.043997072057581126,0.0624442749158046
Q4KMP7,-4.539886163274606,1.6989324166564634,0.0020700981213923166,0.004441939358784191
Q7Z3C6,2.395936423278007,-0.5125738643655282,0.02867339297373645,0.04364070381836584
Q5VZL5,6.670976909217378,-0.8325658731704211,1.0025197126688873e-05,4.8442364741939364e-05
O94913,-3.9274067008152644,0.9371309124792806,0.0028733107096341986,0.005820013785135461
Q99590,3.703466107615301,-0.5731994159867217,0.002058409653184976,0.00443188200838806
Q9H1C4,2.702784469627744,-1.5552055612929303,0.01715866745748569,0.02843307984447236
O00429,-6.354570677253855,1.46283065532775,2.9447864606577252e-05,0.00011949037369207309
H3BQK9,-7.197450883544574,1.3511689540897907,7.699094523460764e-07,5.130028245632277e-06
P13807,-0.05171040112869353,0.013113693538366,0.9592510939396381,0.9699775438718705
Q15477,-6.0804192809596485,0.7900694751326207,1.0556182193373688e-05,5.062169188186019e-05
P16070,-10.424602425022762,2.762813733882648,4.4081786400207904e-06,2.4054974820113452e-05
P40222,-7.4969693666766135,1.9514556905354996,6.863488761384151e-07,4.774272951600184e-06
A0A0A0MR66,-0.7715631253182278,0.2059360955245193,0.4543784888089335,0.4925027113288611
P16150,-0.04475009198069159,0.023047201379663207,0.9647572281686552,0.9739893547540012
A6NHB5,-11.306411856587545,1.7080665885997108,1.9050823645848384e-09,4.158334954421389e-08
Q6UN15,1.6844586581096344,-0.26710102968241634,0.11053818488936454,0.14278462499645614
Q86UP2,5.404244177016865,-0.9353892330249978,6.488720896151945e-05,0.00023880001902698727
Q13627,-4.675969974747536,0.7996323322807026,0.00013413298169576127,0.00043766070831658185
Q7Z3T8,-6.018056222412566,0.9764876355759184,2.705984277210588e-05,0.00011195346715518315
O15117,-1.6914350499378539,0.4660525081616589,0.11932279301428811,0.15136538672954786
Q9H2Y7,2.9435377128391655,-0.8320768665167548,0.010462648625210397,0.018144812547282688
P78536,-2.3460577460098557,0.3357550107546272,0.03187548496225887,0.04776763998080839
P49407,3.4482656554432403,-0.9570199600239593,0.0024198745417989094,0.005055381468510593
P35613,-2.233587230907711,0.6415924200769576,0.036533994301075935,0.05340881845861678
Q9UBB9,2.033273799837743,-0.34215656027853303,0.05496409217696123,0.07663495671369264
Q9C0C2,-3.619216604172411,0.6754593570589242,0.002757428710449986,0.0056498905807531585
O75151,-0.027539761215901643,0.0032382292142276725,0.978399218279781,0.9815003251523001
Q9BTU6,4.166981096233847,-1.8580421487383205,0.0009489705934278284,0.0022807132083527636
M0QZR4,-8.273822779376987,1.7628226007000904,1.0599102677084109e-07,1.0821341926764904e-06
P49757,-5.2666132426086465,1.1859337442211562,3.317885151375791e-05,0.00013292539878613136
Q9UKJ3,9.794633974417073,-1.178646258228147,4.969625211813408e-08,6.168181880544877e-07
Q96II5,0.17507087029741955,-0.029272322060285294,0.863413077250214,0.8843697053388114
Q13884,-6.177338306145796,1.3404275333915345,2.936812676428878e-05,0.00011949037369207309
Q92733,-1.7390698296346203,0.8952652359809741,0.10727078066627392,0.13885972221217055
Q9BQG0,3.317291730746512,-1.6297912619335007,0.0050827242254670515,0.00951409670929185
P52292,0.9840026372528147,-0.2128622967852114,0.33713069957004416,0.3783754128153155
I3L1Q2,3.506157598339506,-0.7744003760233023,0.002820572959262907,0.005740908949239293
Q14258,0.6122937300624511,-0.08322800526759666,0.5470477415322653,0.5819852443528134
Q9UIS9,-2.5350633551557213,0.432450808212264,0.020042028451986216,0.03211798483571462
Q92797,4.333905403061554,-0.9005772732120332,0.0003259204753412273,0.0009463654169311783
Q5T1R4,2.81098867461798,-0.8733278008725391,0.013362608897725904,0.02286089576286621
P48634,-1.1554275902705573,0.3474272740140294,0.2672486936430429,0.31040077628632323
Q05655,-10.430246136778205,1.1399372335862081,2.448314508300155e-09,4.8430721367312435e-08
E9PB61,3.536289881952312,-1.0208348555087814,0.002758003458851068,0.0056498905807531585
P62995,1.6137811676475056,-0.9345789469974357,0.12572406857097307,0.15853254064825886
Q9UPW6,6.741929558226408,-1.8298006654739243,6.272541486562128e-06,3.230004647605516e-05
I3L4Q0,0.9828550319409125,-0.204195639031729,0.3371259173011292,0.3783754128153155
Q13098,3.29715321835925,-0.25656334664402447,0.005056747320234366,0.009498282058481763
Q13045,1.8778400177960215,-0.2386011348117676,0.08111232473444263,0.10854989758330272
Q13177,-5.758690625654202,0.8201931301938363,2.51971494513179e-05,0.00010633197068456155
Q641Q2,-4.625165217723171,0.6514214263239697,0.00021750574785438817,0.0006703558110696792
Q05D32,-2.0105335557688946,0.6841955462559397,0.06171464871546745,0.08492472312367587
Q96C19,1.0241380017373738,-0.28899299611144524,0.3190244082252519,0.3619040329867105
Q66K14,3.7540220602087846,-2.7077585401898006,0.002118353413197339,0.00451487444630948
Q13469,-4.227650038035216,1.7755314184338442,0.003228360623024586,0.006426265013756488
Q5T4S7,2.797717850711178,-0.6231259848582689,0.014190067684380706,0.02414600226938975
Q6KC79,-1.6926029553310018,0.42111424197013747,0.1059294920793265,0.1374044436192903
M0R0P8,0.29805223520009705,-0.027430911889241738,0.7686203040010766,0.801543084732589
Q9Y4E8,-3.779491500564415,2.1685381439801854,0.005095227147630233,0.00951409670929185
Q9Y2W1,-7.669588636734157,0.8869725752235427,1.608486422129531e-07,1.51965956001193e-06
Q14966,5.439590190127128,-1.2967009013092428,8.577384955554106e-05,0.00030165694200092944
Q14012,-1.4037243969751074,0.7660992740285055,0.19275143692296304,0.23240316108997258
Q13247,3.128833326077087,-0.868476653600943,0.005558104424070636,0.010287368714727229
Q09666,-5.821330360968342,1.4294186622562217,0.00036775446790920626,0.0010346159030512336
Q9Y520,-4.292035972131094,0.3651563227425041,0.0004034436001165028,0.0011299991100608242
O94885,-5.289782869159888,0.5842091410319956,8.577922521353443e-05,0.00030165694200092944
Q8WWW0,-5.747137170474663,1.2442954190370548,3.477676401309695e-05,0.00013845089069365013
Q13905,-4.94372964933926,1.3067145724787226,7.549706120053093e-05,0.0002715320439769095
P40818,-4.540077564680152,1.5172691302457755,0.0017803643617464613,0.00391309250342191
P26368,6.2667857402782445,-1.1070059404328256,1.7378368170321414e-05,7.766904496641918e-05
Q16512,-30.24886738599643,2.656030293467332,3.538888725201987e-14,8.784094683275336e-12
D6REX3,-2.352027262287749,0.3533531608393732,0.028680146585213572,0.04364070381836584
Q9H3Z4,-2.374331902594651,0.801369509303202,0.02730783256402391,0.04195596605103674
Q9NTJ3,2.204055289070954,-0.46911425279930485,0.03941704658457924,0.05709608807331502
O95394,-8.892466981688566,2.901427615089146,2.047258786407938e-05,8.876128847919347e-05
Q9GZR7,-5.064871693156061,1.777222572552278,0.0004414681257778895,0.0012095136362880094
Q9UBM7,4.4963900649407424,-1.6887896400057878,0.0004140908488378993,0.001144626669495154
Q8WVC0,8.568366499551693,-1.5279602911963965,5.936663767732075e-07,4.3696606569469806e-06
P13612,-1.3533055799051739,0.2010793578333474,0.19671357684428917,0.23672945654455332
O15427,3.179043970703743,-2.5413789230271213,0.006683130679515018,0.012191417060902036
P11387,2.3406416809059607,-0.43305626485509574,0.031302410695534036,0.04706514482250129
Q14289,-11.168997514636269,2.3606912731057146,1.2210130262854442e-06,7.577463192536139e-06
P22626,-3.6794752305588094,0.64920852917424,0.001790362608340319,0.003921451664634678
Q86WB0,-0.4624084608472887,0.043709585368480575,0.6493237666258932,0.6850365737903173
P78332,-2.031136199936248,0.4508721802840878,0.055634134502929374,0.07705997186073149
O15258,-4.23261775086992,1.1100707798921405,0.0006322778044756136,0.0016073568282452347
P42356,2.001684026716843,-0.8442940653712947,0.0650256062461681,0.08851872850284818
Q5SNT2,2.3659215578931048,-0.7074685424624403,0.032435808745994804,0.04831027514403461
Q15061,5.812337753453436,-1.3171340787309798,2.0131603627797487e-05,8.78848627337642e-05
Q5JTD0,-21.11346417809971,1.9572687102988142,3.2322337556491637e-12,2.046003967325921e-10
O00559,-2.220960814616401,0.6703959663269854,0.038374364688918354,0.05579231413154866
Q7Z6I6,2.3119853192843816,-0.5758162169189034,0.03214931255729966,0.04799649728483652
Q6ZS81,-7.100210577360011,0.8298287716371875,5.286638777484201e-07,3.936990995467645e-06
P12270,-10.537198419031427,2.7512524387532435,6.148175106685573e-07,4.45402893016893e-06
Q15019,-6.007834146515445,0.5194624571937791,2.890235330734255e-05,0.00011879993275031061
O60264,-5.471376491583961,1.7309542938118243,4.960672772384631e-05,0.00018691106338806376
Q7Z5L9,-11.206627979682196,0.8619460325619657,1.046610099385521e-09,2.5480930496578263e-08
P30273,-7.203303226624619,2.889634700484268,0.00014702938864187757,0.00047243453304725123
Q13242,-3.530379874817346,1.1757581983967624,0.006891691622691138,0.012499830364365304
P35269,3.89392584850602,-2.718914383308139,0.0016138338920901136,0.003584410012958042
P48651,5.771246189169978,-1.5341388060073204,4.612665795517091e-05,0.00017483936817738432
Q9BUH6,-6.137336556140009,2.3638231733397532,0.00021870965830105178,0.0006703558110696792
P24534,0.5766584097449629,-0.24361749124193244,0.5715082091779212,0.6069877456537317
Q01196,-7.14034746484366,1.1023587826313959,6.310693036959068e-07,4.45402893016893e-06
Q8WUB8,2.8688992769121198,-0.7507846439702419,0.010157545304133049,0.01766408290526434
Q92667,-11.2493860909276,2.0672595985567233,5.503053623293758e-10,1.5145360624108474e-08
Q9UHB6,-1.4912336662121226,0.15291890964195076,0.1527719532429909,0.18759874760342468
Q01581,-1.0138711148797888,0.26668543896105756,0.32302638941078765,0.3657883801377971
Q5JSP0,2.502704904837645,-0.46392304984441957,0.025149780620344106,0.03901914493303387
Q3V6T2,-6.04822320279608,1.5122740974548197,8.880385164920164e-05,0.0003105681662648875
P38432,-1.5736015328796935,0.257908985247167,0.13615600106946646,0.16991383006864558
Q92769,-4.207155306000294,0.60655277696035,0.0006459946019776295,0.001626437743736055
Q9UQ35,2.3337672577064965,-0.28655316729796,0.0319205556269857,0.04776763998080839
E7EX17,2.259068128557364,-4.759944329064902,0.04035628780657998,0.05828851308519503
Q96B97,-4.17188544173017,0.7241299991593508,0.0016892418660010007,0.0037257494814586533
Q8N3U4,1.2064928343248333,-0.1800577989513954,0.24168751082540704,0.2838370952736228
P52948,1.1819704584431197,-0.2384743995953067,0.2508028462856152,0.2934532378905627
O75396,-9.97692602620614,1.0399298582328766,6.416745407982232e-08,7.663773289156138e-07
Q7Z5Q1,-1.9944272641459349,0.5743326105401914,0.07324267810123507,0.09864386220868468
Q12996,3.922733566049678,-1.4355834079580219,0.001531659704360556,0.0034503223945203986
P35236,-4.934367269135482,0.5676260278064089,7.595347071804131e-05,0.00027163020883909687
Q9H582,1.0692153229807644,-0.23351091099892463,0.29969442903336635,0.34243063822765507
P33993,2.635786985065985,-0.36850999927008043,0.018330693934013136,0.02990548778409875
Q12965,-16.629765475662992,2.050167468281761,7.697745428169085e-12,4.120947250819604e-10
Q12830,1.656946265509387,-0.32676436007712706,0.11431943860434782,0.1464862442035469
Q92597,-2.937236219193133,0.5441138829409051,0.007871808065397556,0.014036209874356768
Q13523,-0.09193344145630353,0.012342508863560031,0.9279979582573099,0.9413825441937135
P10644,3.5792905951955682,-0.8217879862806519,0.0019116169034328213,0.0041582594497353124
Q4G0J3,3.90167596882002,-2.4115446318905596,0.0015953891034618875,0.003562900640438157
P18887,-0.3192300237911086,0.05972092396706108,0.7534148988478295,0.7869828893905546
Q9H4L7,-6.71518242231185,0.8804759166753551,3.7944886795795276e-06,2.088618551455514e-05
Q15149,-7.9368526764206555,0.7810502529837335,7.634541165659656e-07,5.130028245632277e-06
Q01543,5.364146446243244,-0.7696172813198388,6.213575376791634e-05,0.00023001129903562015
Q8IWZ8,-4.065901969392731,0.6795240285999304,0.001089050651599377,0.0025627102693769723
Q16666,4.361800057739398,-1.7840414343798372,0.0006124265694679366,0.001569498050498801
A8MXP9,5.792414313263261,-0.8232749577230873,9.765561153805705e-06,4.791938147565125e-05
E9PF32,0.8232529650943698,-0.41331153219222694,0.4205794019220169,0.45822162033844527
Q96TA1,-3.2058385960897575,0.4510380473535369,0.006338888483634162,0.011596868237400072
P49736,4.24121374735429,-1.1302964111478762,0.0006114516124578384,0.001569498050498801
Q15691,-20.528281303384613,1.7256082140290785,5.140563650236662e-13,4.6485382722854386e-11
O15553,-0.8339979220499445,0.2329547863011978,0.4182830078797618,0.4572938583555945
Q8IZD4,-3.295177028912206,0.6547223401955755,0.004979047644231862,0.009380170115472524
Q16513,-2.3147335385792065,0.3117529568358719,0.034483203044147294,0.050880810086119437
A0A0U1RQK7,-20.29704495307645,2.5827846909527272,2.5891618080553074e-12,1.8210438049988997e-10
Q6P2E9,-8.928742217616316,1.0569561816228994,1.3577245032915494e-07,1.322214785513155e-06
Q8NF50,-4.291125374534937,1.391227248962966,0.0005842699937225266,0.0015157496148621283
P42331,-10.903086019761085,1.5134683506448128,3.1888558242681263e-09,6.116805262914316e-08
E9PAV3,-3.325965196538724,0.9173052861815869,0.003251976375474938,0.006452981334406382
P42677,3.347811221707206,-0.7672019095636995,0.004195881858026246,0.008024320028227184
P46087,-0.7517800871613477,0.12836417555031998,0.4646325367027373,0.5027562320219363
Q15287,6.895391615850341,-2.3674304840239593,6.27631234842778e-06,3.230004647605516e-05
J3QS41,3.416947512117689,-1.7348686700275417,0.00413310762456751,0.007952149320216517
P25205,3.6736898838277816,-0.6301618885419686,0.002460814283047451,0.005123998161740252
A0A0G2JH68,6.945716642050077,-1.207859289086771,6.804022077513703e-06,3.4733435282791725e-05
Q9NXH8,-7.007465377353671,1.5893378259599817,1.3621018556341773e-05,6.339782901591428e-05
E7EVA0,-4.2794402349312675,0.8084305654884343,0.0004894937222064944,0.0013129217210030126
Q13617,0.3274372379134719,-0.15933421489322575,0.7470018515720621,0.7815738380910997
Q96G46,-3.1997698866803486,0.7904176167223804,0.005744552783136328,0.010601463299490658
P04049,-1.4632915264614228,0.8391952209786074,0.1650795038979746,0.2005668444672129
Q13153,1.9182083656263764,-0.43972392064818333,0.07483901896932406,0.10057982804157564
Q9BY44,1.65437556177775,-0.3217446506719033,0.11522693129775206,0.14713242332488224
Q15042,0.09517294465627907,-0.020476671914420486,0.9251097211793786,0.9399589943925307
A0A0B4J1W0,-4.373676799647407,0.8680665965222685,0.0002900012689019106,0.0008498648296986545
P27105,-4.603318069164096,1.5291885277500739,0.00021921588134506096,0.0006703558110696792
Q8TD19,-7.414305055318089,1.8379385447706296,2.2325805260731818e-05,9.548807250029216e-05
P57740,1.2281164586767563,-0.23353144963075279,0.234658286869659,0.2770953763317049
Q8NI27,5.085357203161258,-1.2759870590273352,0.00016306254154984206,0.0005160929440052501
Q6ZNJ1,-21.598727453413396,1.8800638899677888,1.3246690570199326e-12,1.0481443913670216e-10
O00267,-7.576567313235757,1.1382416016133128,3.929997405047315e-07,3.1096104467436884e-06
Q8IWB9,4.712174701942107,-1.0847307110114235,0.00033341096676063365,0.0009593142816340049
P38159,-8.342874583513563,1.0213322600199062,2.1095531253158842e-07,1.9076387547499354e-06
A0A096LP25,1.819215904343842,-0.3176976525497157,0.08796083857086742,0.11697313196504008
P42167,-5.344544854037412,1.0611213230412178,0.0003636806338096639,0.0010277225053639163
