,24hr_STAT,24hr_LOG2FC,24hr_PVAL,24hr_ADJPVAL
Q9Y6N5,-6.2006327753730135,0.5369104984022108,1.5141363051962392e-05,8.871859138463477e-05
Q5F1R6,4.351205504796232,-1.4575884893701163,0.0006270535218633026,0.001916584719062743
O60884,-4.884076068952983,0.4393639087972545,0.00012097232026602206,0.0004892919283769397
P47914,3.399788788076852,-0.7696338182055982,0.004249176780499662,0.009834483593089772
O60524,0.8266888008338003,-0.1807537913256585,0.41811050297455266,0.4923257081379272
P49207,2.902424894765685,-0.3851292880192094,0.010979990717434308,0.021627726396610557
Q9NPH3,2.6651565491082283,-0.41694228322830007,0.01843957072148454,0.03372223512980887
P83436,-5.680454453716252,0.5153978999510134,2.8202983834442457e-05,0.00014576216844560175
Q9Y5S1,4.30867171100681,-0.4255349407334901,0.0003107632135876402,0.001061179957218122
Q7Z406,-1.2755769544250912,0.1510833198843322,0.2191945930758501,0.28518571978575624
Q12772,1.5993956488590295,-0.24332976641380988,0.12534302274219816,0.1743502613502496
J3KPD6,-1.806705962139079,0.14025946807406875,0.09220298585706434,0.13496754711192202
Q9Y277,-0.8907162389177804,0.12843239226407022,0.3879401632581455,0.4614959223681994
P04843,-0.10292208180893277,0.010922356116500609,0.9194482912761153,0.9374502157259659
O14976,-6.864066265340016,0.5035812669259325,9.477886943677598e-07,8.602369718379276e-06
Q9NWV4,0.6291031699795337,-0.18310912341361707,0.5360875739843967,0.60485808437823
Q9BQG0,-0.497038652258059,0.07116080002713687,0.6243580240471411,0.6859376392880775
O95602,2.6622827341187882,-0.3467499385980588,0.014577935238712422,0.027580235333549474
P61289,0.5562960984975905,-0.0703169354037616,0.585797748748462,0.6500888176041802
P48634,2.3036849733002582,-0.5401164182858622,0.03209329813448225,0.053933311830678926
P54819,3.8436072499796228,-0.4720053315879138,0.0017727188051367383,0.004688539617711821
Q9H0V9,0.20836625807240286,-0.03883030235990148,0.8378100455962669,0.8708374875134851
Q9BXS5,-6.024945236304996,0.6873163653662093,1.8788186551068613e-05,0.00010408455474967
P04424,-1.7898853397514003,0.37415077865369284,0.0954676152202135,0.13881957591881658
Q9ULP9,-2.6387997385269606,0.39777915178837553,0.01577721972325239,0.029540628030143574
P27918,9.135415513299874,-1.8149920140917457,2.814141663554346e-07,3.151536067303066e-06
P28290,4.515015756570149,-0.24005666238278245,0.00043148596791042976,0.00139130846928394
P48723,-0.6839824081236286,0.06539993945300893,0.5046757001414299,0.5758638638151732
Q9NZT2,-13.779760279193036,0.8470810701662366,1.6778365160615752e-10,7.853783062823058e-09
Q9UKR5,-2.80827736641537,0.5732300350665991,0.012127488355659828,0.023521003952364453
Q14055,1.7484202382751035,-0.6161999515625709,0.10024201569838297,0.14425155005162812
Q13451,-4.442664279102773,0.598690212076006,0.00047934732419631105,0.0015278966737580961
Q14011,-2.5495505521953676,0.6219277706247954,0.022539798183770592,0.03998973897189476
P04040,-5.2450484564877335,0.3534047595669243,4.0266787636722733e-05,0.00019643025444331019
Q9BY50,-1.5979982839968392,0.32117182853609627,0.13003843283839292,0.17992032919453502
Q9P0M6,3.7155908916403817,-0.7073656226704905,0.002268759119425335,0.005770238395314985
Q9Y320,0.7056563527261184,-0.1068530926850535,0.48818367885833647,0.5598403776810299
O95202,0.5013512236035081,-0.06212534847119322,0.6236634435921259,0.6858373209565142
Q8TCT9,-1.6012346027433277,0.5018722374216207,0.13066356511507649,0.18042572498157394
O60783,3.2991435754598717,-0.6779001773242168,0.0057967801711845575,0.012730303739143314
P25205,-4.802519596054143,0.27164728376392944,0.00019159777362386674,0.0007088777308321748
P55042,-19.477825451558093,4.984510733489507,1.894159587800084e-07,2.3209026008162206e-06
Q14997,-3.964886570971501,0.5224995542643143,0.0008798267684768812,0.0025703775017354045
Q13596,-4.599333107728382,0.7041159373696537,0.00021019848963539566,0.0007661302780586686
Q6ZRP7,-2.771024515905155,0.3624601273873598,0.011728984663651056,0.022811834784673343
Q86VN1,-2.7346885927985762,0.31362342888366435,0.01587875450593445,0.029717381523685048
Q96A65,-0.9449774932724267,0.14521305897876857,0.36041589484840153,0.4334562984810741
Q9NRX2,5.661475805662914,-0.6627751555121844,5.818185473573688e-05,0.000268720184954634
P63173,-6.922049962306176,0.41276132594977355,6.357623743375407e-06,4.2445289286701837e-05
O00571,-12.561417657010331,0.6362768475303078,8.188810794054234e-10,2.7075068069865032e-08
P82914,2.8921196852446953,-0.7503948585182911,0.01145456349462254,0.022364373795319865
P26641,-7.648569726998926,0.49370644554694465,2.435405493951544e-07,2.8340500803916573e-06
Q08752,-3.161008944248157,0.5447065634876367,0.0065673051010794155,0.014124622122404153
Q6NUQ4,-1.2178669283561927,0.21347263073557166,0.23748022528263668,0.30629802431190845
P32322,-0.475336441506782,0.05354784082625841,0.6416058649846796,0.7015564392457153
P16401,5.485848889922594,-1.3154392983797454,7.847078508960151e-05,0.0003419553249825103
A8MWD9,-3.1737496269612895,0.32321832943391016,0.007734933504014231,0.01620097183394836
Q92766,3.0046254562266195,-0.5721003612068003,0.00941609768096072,0.018996350091468456
P52790,1.7951697268145181,-0.3707579094937774,0.09423685675174755,0.1376062899501508
Q9BW91,-1.5054847853641202,0.13501268068636918,0.1472963869006824,0.20007719198834134
P32942,6.0010103113986695,-1.1649310857850352,8.551340795279017e-06,5.389543986858152e-05
Q9H9P8,1.66372602786218,-0.4102543097375033,0.11138217279707319,0.1576374644042666
K7ELL7,9.485402557744903,-1.755434059631602,1.2810379665328085e-07,1.6782403045835472e-06
O00148,-8.853448985031397,0.6736764200259451,3.084763785817325e-07,3.388964435029066e-06
Q96E11,4.680916146515722,-2.127163170156857,0.00034344958128050085,0.001146483137511672
Q00688,1.3454901886831936,-0.42524053504657466,0.19959375702371698,0.2622225139579959
Q9Y5S9,-1.0703167414811197,0.14781512859771695,0.29794038712196314,0.3705133291791338
Q9H2U1,-3.9608674100104584,0.7652503995081013,0.004171739187299851,0.009682153456429626
P11215,0.09761961066692446,-0.006422307641539504,0.9236171209611992,0.940319874370566
Q9BSF4,3.654067959846873,-0.6708386954641234,0.0023307886839289906,0.005902775475530806
P35659,1.429772759249614,-0.14262370221459442,0.17463632695852213,0.23251356283451685
Q9UPN4,2.7997637301634946,-1.1051860832048241,0.013559756449846543,0.0258890675389829
Q14694,-5.597978957501915,0.47241825078122446,1.6532951688024655e-05,9.448048934473348e-05
O95685,-3.1671798370820197,0.4206530467002345,0.005213392907209413,0.011645573646881725
P35236,-2.5690226401318963,0.44783404430865836,0.02221220994785018,0.03951155706351146
Q99832,-11.724001843794047,0.5007238102998812,4.723376013723764e-10,1.7727553579435316e-08
O43427,-5.797271670101099,0.6043897198652619,4.466317165091779e-05,0.00021460988823266842
Q86VP6,-11.207105495828898,1.427751595376618,3.605900330342034e-10,1.4444404592504725e-08
P05107,0.5915687479163602,-0.048420960447604244,0.5634503777904487,0.629312137768099
Q9NVH2,4.727579907516535,-0.431604848299429,0.00030062639980788457,0.001033401057243475
Q13077,-13.846789821349178,1.840422318188244,1.5670094868914882e-10,7.418365366352204e-09
Q86WU2,1.3132476281506653,-0.17484699179424723,0.20594124105340822,0.26938764244593916
P07305,5.3029679104260525,-1.2277222653430275,9.637162667328702e-05,0.00040718478369261026
P04229,7.757148664933749,-0.9733151064029375,1.7871157095176893e-06,1.4541257902052137e-05
Q99490,-0.47649403027300424,0.09524886260364518,0.6444533420381666,0.703812847026201
P98082,-0.040261161983108716,0.008405627388849979,0.9684145064610956,0.974731779153642
Q06187,-4.740008593798505,0.46656075120219853,0.0001236366502361726,0.000497610981792423
O14828,0.999837704545888,-0.08537135204764468,0.3288493764810255,0.40258198719363864
Q9BUL8,-5.9112469705369,0.7138007769150612,1.0444844593756085e-05,6.41351823788513e-05
O15144,-14.73014554714652,1.0224366470498794,9.665656803596603e-12,8.05342524875669e-10
P63244,-11.280475085300953,0.8430153467291124,1.407253513598473e-08,2.739541185818336e-07
Q14498,0.7108007311751342,-0.04951494565455228,0.4885359099835912,0.560055201153451
O15355,1.572730917119703,-0.514207519410931,0.1312675214469426,0.18119963364743633
P56385,3.847531594195634,-0.7441544136031517,0.0011975425924234263,0.003350545627962387
Q2TAY7,-1.7208761101725427,0.1305400186672916,0.10708992589397441,0.1526297062176864
A0A024QZP7,0.9745680336231614,-0.17057675349272294,0.3462924396457726,0.4202313730161051
Q9Y6J0,4.919994630556299,-0.8920462918721075,0.00045693183082786494,0.001463165263050642
Q13838,-9.965434084771742,1.0712321087859795,7.734801701362043e-09,1.6111591943937136e-07
Q9Y619,-2.65792313605142,0.43260926283635115,0.014847188198554413,0.028013308892743515
Q9H0D6,1.394465744632094,-0.11411895962675978,0.1815215054133273,0.240757272063649
P08697,0.3648987615144965,-0.06477040110518395,0.7204753202079266,0.7727858352178739
Q7Z3T8,-12.699746553500805,1.371938868060731,1.038262009419574e-10,5.5453840144127505e-09
P13674,-1.5475165705633067,0.14190365305198327,0.14274601040048931,0.19490164917098066
Q0VDF9,-0.1558018213642693,0.0275028471301777,0.8787288014033332,0.9041205696829553
Q6YHU6,0.6143492462509517,-0.10660742250838418,0.5484566581424902,0.6160340894639025
Q86XL3,-7.940446975586556,0.46720237449391533,1.4218131957091686e-06,1.194208422041209e-05
Q8TE82,2.394544231182934,-0.690416501431077,0.031185321694122446,0.05264102519356325
Q96JM7,4.111092567118915,-1.1549767965614333,0.001019011131160676,0.002921679540547403
Q9BTU6,-2.1062354139183435,0.35003663254381934,0.04987215970785125,0.0792098426774336
A0A0A0MRI2,-2.810561510632244,0.48332508855253487,0.010974344647417675,0.02162683055872376
P05204,4.20824393808487,-1.827457889790331,0.0007211333002940226,0.0021644389978565546
Q7Z4Q2,2.010270523794406,-0.2416715325634069,0.06393928526671552,0.0986559490448655
O15116,-2.5152916942021877,0.47128786865835615,0.02242013227461534,0.03981341477239877
A0A087WTW0,0.9490415174814949,-0.21609134324421042,0.3644533423319136,0.43742801041623514
J3KS54,-1.1209868222913861,0.06750243536534128,0.2774624692646305,0.3487956086169133
P06732,-3.957197278153449,0.9442477833392093,0.0012498931624020813,0.0034713699430447137
P25490,1.823811495677364,-0.7851371001484537,0.08627657632587411,0.12759903251060306
Q12929,-0.9930995336266604,0.3478966308573028,0.333737642723442,0.40724985928115387
Q9BTT0,2.8051430133189634,-1.233459314500731,0.014030840349826663,0.02667844860674481
J3QR44,2.111650070763791,-0.1887405461670344,0.04690360300180786,0.07498452828675545
Q9BTZ2,2.52457128117103,-0.4747181433878662,0.019759543547025235,0.03582169643903705
P78347,-3.084355815640343,0.18630445889797187,0.0074824473739680646,0.01575132681149619
Q9P2J5,-5.316869036377761,0.32630156296879775,3.267414258439394e-05,0.00016459549940336775
P34949,-4.28551630352456,1.308070539972837,0.0010916846196051396,0.0030938490648129333
P62241,5.70952775982643,-0.5645575591486072,4.162360008479661e-05,0.00020151398215863196
O60282,-3.333690377802033,0.21147958620177043,0.003404863635514128,0.008119440129108103
P20618,0.5622259340168477,-0.07183555541896247,0.5806492179927518,0.6450625712420811
A4D1E9,-0.5087591368142772,0.06949530366649448,0.6180940849058556,0.680671413618238
O43237,1.7839169314452916,-0.2597201557158382,0.09571482619883163,0.13908195533461198
P30520,-4.460189713037959,0.752579136217177,0.00031636544646635,0.001076779779394456
P35609,-8.613471946280974,0.9295696192400698,3.550870021309594e-07,3.802808357011766e-06
Q12905,-8.346232735341125,0.6033148859232291,4.999279462545974e-07,5.030675903615103e-06
Q14108,-5.239163825015112,0.6131906254544006,0.00010590868556341725,0.00044015538417866123
Q9HBL7,3.083507459333457,-0.336363139986263,0.007065975322148331,0.015034143611884548
Q9NQC3,-3.482190676268625,0.5635050516315783,0.0036476738103330634,0.008629930185809076
P15848,-1.274531875988382,0.11927311699074039,0.22317469620872066,0.2900922884260625
O00182,-24.006037012660332,1.5400090496420358,1.2494589516628627e-16,3.47016399508499e-14
Q8NC51,2.0539589667351152,-0.5843459323729352,0.05805976838400558,0.09078451559833689
P57088,-4.115319055988757,0.5654008770169714,0.0005679360914360761,0.0017548157200719882
Q9UBB9,4.893708774838328,-0.2542601193420353,0.00022857346224386415,0.0008251620829358216
Q3B8N2,-8.971874893602973,1.4579159425939867,1.4616269971330008e-06,1.22026815031184e-05
P55072,-8.013774622138058,0.48157641513335037,1.2611242115989128e-06,1.0922751487569794e-05
Q9Y2Q3,0.6108458110060504,-0.057882773595990145,0.550887876163233,0.618264787741387
Q96FS4,-2.461185822576976,0.3683418676771506,0.0259603643028898,0.0451021176141498
Q9UGI8,0.09489081106377048,-0.023556150424012046,0.9253073811810034,0.9413505616605764
P06899,3.0631677513955915,-0.4671823004946436,0.007803759446043193,0.016320512978020053
P35606,-17.471711124128614,0.6826846805429412,1.0136530939953497e-12,9.678039100708343e-11
P49768,-2.9871863376521914,0.38865787746833824,0.007296033509127428,0.015413425760154597
Q5VY43,3.7836446384893523,-1.2381573752004957,0.0018269070419719266,0.0048084072830170115
Q01581,-0.29615359613180087,0.064700513985672,0.7700556340861721,0.815468167667258
P62633,-0.5765464951657187,0.1265236305975712,0.5733051611639777,0.6386067650826553
A0A087WT44,5.3805506399421965,-0.8488627066070915,2.5327900252658915e-05,0.00013322731370274879
Q13155,3.0345476354013754,-0.2721850284475398,0.008865651976279325,0.01808731936002922
A0A087WWS1,6.160471284581605,-0.5175877446930954,2.309337960661271e-05,0.000124138089601482
P07355,1.5759877295340072,-0.08247298454268659,0.1327074199636042,0.1828237802805473
F8VVA7,4.705353112833682,-1.4022306567192349,0.0003347148699196811,0.001120918125470572
Q15382,1.0601927114453122,-0.29825864003596614,0.30352462173782396,0.37644643470073674
Q8IV63,-0.3547797295424073,0.06446763716016868,0.7267067821712228,0.7782674690296437
Q9UNL2,5.033198176852512,-1.208523806268131,0.0001811595648347624,0.0006803773794535669
P08246,7.175401143582618,-1.072386311655519,6.492031603930014e-07,6.333911864630547e-06
P49792,0.6147552323216677,-0.05023097748445515,0.5470139349595486,0.6149213178478189
A0A087WZV0,-1.2801085682965545,0.19972092304491618,0.21674273566358365,0.28226015529055626
Q92990,-9.347065639342944,0.7770587254961683,1.8108625039231945e-07,2.2519561765206056e-06
Q9UGR2,4.904589924953196,-1.5454564775846764,0.00023025323623898032,0.0008290708575381089
O43175,3.643021380184455,-1.04065103941244,0.0025943362287012143,0.006467986073470532
A0A1B0GW23,-0.168714069092038,0.04015475317012829,0.8679896850054729,0.8963234390094441
Q8N490,-0.5300207899159199,0.10676170455553802,0.6036526743253714,0.6677234907527582
Q15057,-1.0780994139568205,0.16176482760821287,0.2966867565244953,0.369174739450731
Q9Y5Q8,1.9189257332747056,-0.1550784578111628,0.06890314804704475,0.10506973454025932
P82909,4.231916837937341,-0.6117593423896857,0.00039546878411018217,0.001297262168978755
E9PCX5,-2.3295201315805842,0.28584223881040316,0.035027732011215194,0.05809137402815386
Q9BSE5,3.114728759359145,-0.39447624363322475,0.005362525767496353,0.011927539961233212
P04844,-2.8103679345130597,0.41820968826435667,0.013470254435804659,0.025753593382084536
Q8TAQ2,4.329667879829721,-0.30540914587477275,0.00048047494957524715,0.0015291509854319936
Q9UBB5,7.883393535346236,-1.0261933829418624,1.1701707078913177e-06,1.0306408391279555e-05
O15525,6.005133875770006,-0.7767386308323267,1.4703178097863332e-05,8.663852893309567e-05
Q9Y5L4,11.767228093867613,-1.6697929256793067,1.73073765168116e-09,4.8390960113447735e-08
O95453,3.2332241251443836,-0.2744859277738634,0.0058283038187722375,0.012792789098527471
P38919,-6.971988382003059,0.4475156900136792,6.439720583092233e-06,4.292460151865958e-05
P07358,0.7038260113518537,-0.147817628463903,0.49307950015923596,0.5649530246598946
P05109,2.498062876916334,-1.6405359005785467,0.025559472963193924,0.04455262107308196
Q9HCE5,1.126995946607268,-0.23503526337125358,0.27247685990175474,0.3439309394613293
Q8IYS1,-4.69352248463503,0.9093221474403208,0.00013815070031954356,0.0005460491627430915
P13929,-3.441279754236319,0.662192749437434,0.003294124638807131,0.007914257926914942
P50897,6.112481853601299,-1.0781942691234185,2.5609874297803488e-05,0.00013437120443910496
P55036,5.131458173478422,-0.7422900306897962,0.00015257769679011688,0.0005907422721446347
Q5SNT2,-0.9143631764505745,0.3269558638343302,0.37368473627327836,0.4469625642591093
A0A087WZ30,1.6939467290743306,-0.6258374295204696,0.10598359351522701,0.15120809951521771
Q13435,6.17549526467528,-0.4226782727428571,2.197857280574649e-05,0.00011875841025776896
A0A0G2JLV7,4.983598163955906,-0.7927904078222152,0.0001869328006843386,0.0006980273613741039
O60832,3.7493242373145934,-0.4267480920808566,0.0017736770133254512,0.004688539617711821
P48595,0.16540858255486102,-0.039728924434230706,0.8709372191149367,0.89815383066734
Q9UJW0,-1.1084677731912993,0.07463967436369501,0.28732102347966104,0.3595612447630724
Q9UKX7,5.196071651135851,-0.5833233562906344,0.00013019864847147426,0.000520045608372159
O43312,-1.5404013503698417,0.19825767642972458,0.15194827324246504,0.2057252214260999
Q13555,-2.306870251295582,0.0923306789668672,0.03162170374065724,0.05324818827145434
O00462,1.0390817802274201,-0.09501542096863602,0.31400393116059433,0.3873675976354859
O43516,-0.8926905833551994,0.18146691167308582,0.3821830056044343,0.4558629630997249
G3XAK1,2.5829232162223694,-0.5426426554488515,0.02164072263453345,0.03862692823284763
O43815,4.117146461355273,-0.2871601579294598,0.000616311971195061,0.0018879085823519297
P55081,5.394222831957183,-0.9985188691559479,5.378377166548732e-05,0.00025007052763216536
O95671,-0.4364436195354299,0.09369624088066786,0.6680986872228685,0.7258387110550824
P17947,1.549043835366546,-0.19343962520238733,0.137834043017795,0.18901139671235484
O60493,-3.0431971643980877,0.4919233571410686,0.006960664166676614,0.014832801492774819
O76094,-7.6552992399323285,0.3196707536149006,2.2757491039040124e-06,1.8093073982565108e-05
P24539,-0.21143557091306617,0.03553905250356593,0.8354234848549678,0.8692243351413076
P13807,-0.41457074707436486,0.020056943651242776,0.6826795148875836,0.738328883442802
P19971,-4.8353181919190895,0.985997825598659,8.861056066158657e-05,0.0003770700671258117
P42858,-4.368697323402322,0.7174130423523977,0.0013261634241492478,0.003654569156976262
Q00534,-0.6751700072245242,0.17106745655791045,0.5094469915061081,0.5806720018096979
Q7L591,-3.879709030685747,0.5648575096795856,0.001210103999958247,0.003376619734645718
Q99519,1.8258042725985528,-0.1494850659742557,0.08910139995463151,0.13097968673641316
Q92882,1.6852928878792395,-0.4869904280314099,0.11339375437060992,0.16008077963672004
Q13303,-8.976395071750503,0.5402313850429454,5.161926581351145e-08,7.906097844819437e-07
Q15646,-80.28017081022963,3.1567459856768236,1.17916272844212e-26,1.6374639755632904e-23
Q9UQR1,3.1332859065032515,-0.31783469058735214,0.007249179653029763,0.015353371852832736
F8WE65,-1.2109363132830693,0.3421372087806507,0.23979442862835523,0.3087093911204351
Q9NWV8,3.2453611003294585,-1.7837057226741777,0.005768559799093347,0.012691461041793946
Q9NRG7,3.0842172707522044,-0.35293201032793853,0.008081433914846687,0.01679164772531237
Q96L73,5.806673071429423,-1.1185076616159382,2.9030289270717065e-05,0.00014875791525437553
Q07021,6.632581126043325,-1.4213767196280758,1.1249721743947695e-05,6.821883665980509e-05
Q8NHH9,0.621298045910114,-0.09658628589524376,0.5449594162930782,0.6130977392052293
Q9HB71,-2.884856096864981,0.6472598511979211,0.008864357969302416,0.01808731936002922
O75643,-1.551026373338757,0.1682448196067785,0.14283118937086028,0.19490164917098066
P55039,-4.526802617763569,0.9598363377130443,0.0002850120005024575,0.0009919465280645264
Q01518,-3.5794625064506596,0.40403941018742806,0.0025988301422346784,0.006475314816118224
O43464,1.4870188701835494,-0.14501022599637814,0.15790693521330296,0.2127555925286611
Q96E39,2.4881321655997035,-0.6244543898901131,0.024452473415660852,0.042874160037728586
Q15363,-4.526153842948108,0.7282244883575366,0.000425808833879269,0.0013772667716933499
Q9H1D9,0.28089535891456413,-0.07126047471544439,0.7822443861676268,0.82648493856818
O43824,-0.19853054757313832,0.025470502407619833,0.8446923447056919,0.8764142618147543
Q9BWE0,0.2648806254095637,-0.03529892291260417,0.7937030754474889,0.8354135958348253
F5H8D7,-1.9541924831140849,0.19291700579954174,0.07009635410584093,0.1067719967842535
Q9UGY1,4.32654504101606,-0.6876170328693672,0.0005319348742569255,0.0016624461261473004
P00749,-19.220261662815478,1.5078543589872275,1.1237385432040338e-11,9.179401511741185e-10
H0Y5K5,-2.151172229789216,0.5283184894893047,0.04447527500042406,0.07151061198447187
B4DY08,0.19107661246346114,-0.028349355094347217,0.8509271388040084,0.8814600922038177
Q86WJ1,-1.5502601614922866,0.1519121380459314,0.13738730029315252,0.1886471631579675
P04908,4.9484455210434675,-1.508685790263696,0.00020150613078153063,0.0007396251461108868
Q9H582,2.288361656119432,-0.3831072567790077,0.03816935621323318,0.0626229894523757
O95470,0.2520930019417459,-0.030290036245220975,0.803568834984158,0.842392492839457
P18085,-19.874716872020105,2.0576920232770473,1.8495123452294742e-14,2.751810153652139e-12
