,"('2hr', '4hr', '7hr')_STAT","('2hr', '4hr', '7hr')_LOG2FC","('2hr', '4hr', '7hr')_PVAL","('2hr', '4hr', '7hr')_ADJPVAL"
Q9NRX4,2.876012881769706,-1.4977239923899388,0.01697363071328335,0.030584838041322848
A0A0A0MR51,-2.2598202385830835,0.4788006640102811,0.040375036223564004,0.06380971202859168
Q96S59,-0.4452668842646754,0.04503701629558776,0.6649241690554203,0.7155664483095403
A0A087WZM2,-2.9979064569761658,0.7646184766799653,0.008116003405734677,0.01665579812231067
P28062,3.9263437759378332,-0.5053601031554074,0.002626834195031959,0.006644482641359319
O96019,0.053496214994029824,-0.006613649698410384,0.9580337765690417,0.9674817982812168
Q15365,7.807674939793167,-1.2032629450315753,2.8378246921159863e-06,3.637654666878523e-05
P30533,-5.658736629060292,0.7520388721579945,4.721115397675274e-05,0.00026942694173582454
Q9UER7,-0.5332497382522822,0.17367858578901618,0.6007783452706458,0.6602064327083911
O15305,4.73401087840172,-1.2925107482072242,0.0006224505449349618,0.002038623404244537
Q32P28,-8.08304130141255,0.5451272308459476,7.048948123886971e-07,1.3532681052586692e-05
Q8NDH3,3.287173149703758,-0.8677897087417374,0.00457545050469981,0.010427421664430747
Q12981,-1.449457814779616,0.1802338402400192,0.1676563194157706,0.2170466832461468
Q9Y6K9,-0.5140414968697274,0.163026687517549,0.6140234817868198,0.671005158883287
O60678,3.080965374336104,-0.6533498328052527,0.008232823413997201,0.01686231186957342
H0YM31,-4.129135625312615,0.6925514353103903,0.0007559439373909111,0.002367866498624463
Q7Z4W1,-0.6517733023660652,0.052315689503068086,0.5241126904950619,0.587404069422528
P12235,-1.7883453332615764,0.5340064097795914,0.09435136200475727,0.1323460518895013
Q8NBS9,-3.423664323397976,0.5575863747341643,0.0035500713748636047,0.008514448674543337
Q9Y6D9,-1.4214259540737932,0.36006695950252166,0.18162429505762817,0.23267122177431704
Q9Y5B6,-2.6669374307628506,0.8207995791216423,0.02493110664981459,0.04241036762071359
Q7Z460,0.4709845559532742,-0.173037409612526,0.6436873376760046,0.6967008180717681
P48147,4.758562555586546,-1.0389331226906702,0.0005138688684552759,0.001749001393778333
Q6PCB8,-2.9538163959391235,0.269736507226483,0.009273951363527221,0.018583588927587495
Q15286,-0.4048733587451398,0.0941208465765655,0.6908367362697623,0.7394593019807529
Q96QC0,-0.05108944696001468,0.0171364304880246,0.9602606290926994,0.9688655317995121
P00505,-5.40575624141028,0.48678692916059063,4.9156531072998554e-05,0.0002793807755117489
O95613,-0.2739214458057106,0.08033164496557532,0.7893451983147759,0.8262341950199388
P46782,-1.223478598228293,0.14458275983660407,0.23894782370899048,0.29591457597254883
Q12792,7.497589076381963,-1.2315517320706402,1.6391478216622951e-06,2.3876537849808117e-05
Q9BWD1,3.616844238298934,-1.5174080481720367,0.004324188563138302,0.009952800858582413
Q9NVS2,-5.200098737620516,0.8131927506791179,0.0003814726004380108,0.001384333496014593
Q9NZI7,5.212795851419345,-0.5442071769959078,0.0001255878674023607,0.0005718022465554477
O75937,5.276067006103411,-2.0992291092975552,0.0004883672711769837,0.0016828271726412856
Q9Y6N5,-1.4856640514273982,0.2573330939790388,0.16449656207223234,0.21349362989006532
Q5F1R6,1.3342837473291966,-0.5657648667390056,0.20083525410016398,0.25415542788009815
O60884,-1.1452223637955097,0.1883978480943007,0.2709591622928821,0.3310310469537087
P47914,-0.3236307733428464,0.11078894892846414,0.7513427054266135,0.7918273996476782
O60524,3.0464667307183046,-0.6793388411664534,0.007411785953195176,0.015438750140505551
P49207,-1.6793270901777007,0.334385321007991,0.12528469976426485,0.16836647071546046
Q9NPH3,-4.6767396754248125,0.7771591860919429,0.0012358523467305912,0.003545840824021793
P83436,1.8084841288070868,-0.31635070956309796,0.08846047311921862,0.12488184717542011
Q9Y5S1,-4.128567421574737,0.4234658505024296,0.0007756804322015054,0.0024097574053329393
Q7Z406,-2.723318296823317,0.43529807388004116,0.015298789071636055,0.028183831607608362
Q12772,-3.3593514873895383,0.5637894413304068,0.004467220485106804,0.010214292283729387
J3KPD6,0.13979680178109788,-0.018571768872654104,0.8905661469891893,0.9115721298174356
Q9Y277,-3.609497642160019,0.6549843587093385,0.002236392324947982,0.005830294384063388
P04843,-6.275557078243048,0.5854102660240628,1.6206080477460264e-05,0.00011803239732360046
O14976,5.033540286129815,-0.5078210391111604,0.0001637405192190065,0.0007032402093467845
Q9NWV4,3.296286469603408,-1.0021551605639392,0.006348020622734538,0.013610835776794691
Q9BQG0,-3.5328365726456434,0.5437010880058235,0.0025615555618395667,0.006506975896721729
O95602,-1.6448083950953096,0.27466196919521657,0.12346780116420104,0.16624656097287055
P61289,3.0912233877886885,-0.4910068881938834,0.006655015033297303,0.01415252303660876
P48634,1.1911026874724726,-0.3289178453973527,0.25077248312189643,0.30917968768446896
P54819,-2.530549333161675,0.4387945893900316,0.027584236401838217,0.04618807429664711
Q9H0V9,-1.6653438674510546,0.44459700985476225,0.11786268992658318,0.15973193436374286
Q9BXS5,12.437720496648241,-1.0616353416702555,1.3424525731381854e-09,2.3302739248723668e-07
P04424,1.4870733590352843,-0.3418260645625182,0.15730458508493847,0.20562626340252704
Q9ULP9,6.910763955694224,-0.8162869801367307,5.991538952572247e-06,5.939384875250468e-05
P27918,-1.6105742333792485,0.4753906182533658,0.12712362552223275,0.1703980128460816
P28290,-2.3709787040887935,0.19031154185645427,0.03008457690244524,0.04965623905530383
P48723,-3.120101788435528,0.38867035719047216,0.006676368350355771,0.014190689054888848
Q9NZT2,3.7870617803713245,-0.6261550852911189,0.003515171031172093,0.00844046254516596
Q9UKR5,-1.6422887288605723,0.5733120045413482,0.11992077749033965,0.16225721306422702
Q14055,4.20925827180241,-1.628247297622262,0.0018773483898155052,0.0050263710745317445
Q13451,8.797487636105913,-1.082999992981927,1.2875889994617674e-06,1.9916042630788812e-05
Q14011,4.635365535493882,-1.0403432118095512,0.0007793876173015996,0.002417668513535714
P04040,4.185325544513748,-0.38253200332751724,0.000622273110057566,0.002038623404244537
Q9BY50,-1.7121591224925334,0.5567504812960742,0.11111348249242146,0.15211921395446198
Q9P0M6,-6.436475211356879,1.0473762988181452,0.00014925697956179998,0.0006586912890407401
Q9Y320,-1.9431179458492818,0.34259532883873334,0.07098047307567583,0.10303297938441305
O95202,-6.873093058951324,0.6964442425589894,3.2877915485791384e-06,3.993276848799035e-05
Q8TCT9,-1.4060545540646614,0.5151599946677496,0.17812335238131724,0.2289607793954235
O60783,-4.197818275282502,0.6195377808668106,0.0010380094076247763,0.00307345216216405
P25205,12.047749147379085,-0.4311951279557622,1.7018050513130882e-09,2.7268153245270483e-07
P55042,2.355934707240222,-3.565650902103166,0.042781226826073895,0.06710338514963247
Q14997,-1.1095041291096783,0.21728756774103175,0.28566399342902293,0.3468598649447128
Q13596,10.320630497717163,-1.264183233155375,4.709456649389173e-07,1.049176278147342e-05
Q6ZRP7,-2.351740638185326,0.43383286204932503,0.032138876452056604,0.05254731526658862
Q86VN1,6.3406869244066675,-0.7344599098156728,1.1117168909883104e-05,9.107057741280997e-05
Q96A65,-1.669665354255948,0.40953271453365225,0.12452141218614891,0.16739470899241574
Q9NRX2,-5.569614262687776,0.6672675946608653,3.806789076154624e-05,0.00022884680073968492
P63173,1.2498319769668085,-0.15998746295646527,0.23035896272832895,0.2870701282459523
O00571,2.9831436015972876,-0.4037858022903098,0.009015793092499318,0.01818088069985532
P82914,-3.8922699616840957,1.1250454757956732,0.003846651310970136,0.009079404737394667
P26641,7.843158578219959,-0.5489446469459622,1.0752650611320415e-05,8.941226037277615e-05
Q08752,5.887598010580424,-1.170390489798427,0.00011528933690255879,0.000536043948142924
Q6NUQ4,-2.791626350256083,0.6271943506657109,0.013209551314395837,0.02488963852364227
P32322,-2.619879067808064,0.41253516697290316,0.022488847682194953,0.03898815623971043
P16401,-4.099686423729484,1.0586108299948886,0.0014385625276546188,0.004008730093785379
A8MWD9,3.6441768396238783,-0.34398456009553335,0.002408053359083193,0.00618874169891461
Q92766,-3.8000517400432163,0.838340488437618,0.003152691967462524,0.0076717959909164
P52790,3.022112591839133,-0.7791059384801358,0.010692134936974263,0.0209517564193014
Q9BW91,3.7365938905286544,-0.36600704481546487,0.0019620501223323785,0.005209624480329311
P32942,-1.6075683771731923,0.4287921314666683,0.12681271517486895,0.170035974064533
Q9H9P8,-1.2528613440247076,0.37566663651080745,0.2363714021667596,0.2931596491297173
K7ELL7,-1.8580950316794167,0.5231531408970742,0.08056327325914349,0.11499479742940028
O00148,3.1532005375320864,-0.5120657145034038,0.0071799984819117665,0.015058198484818524
Q96E11,-1.5042965727482558,0.7728894801744097,0.15830178726747535,0.20667039979827714
Q00688,4.751962731349129,-1.6283638577146178,0.0009104193939641139,0.0027564005779465834
Q9Y5S9,-1.6998095769987276,0.32854868863745956,0.10893659893909416,0.14963068617878875
Q9H2U1,0.9322320491772171,-0.20504315515498917,0.3712299194083176,0.4357689051155399
P11215,-2.9267181328436447,0.25571811815538226,0.010809569830763506,0.02107284413428206
Q9BSF4,-6.668592345191684,1.0045153898257357,2.4326457521039518e-05,0.00015934594659221797
P35659,-1.1878241414298716,0.1887124055843099,0.2642461015722816,0.3241605592314856
Q9UPN4,-0.5324377592640278,0.28274876201797206,0.6031533179312047,0.6619439020150459
Q14694,6.223913902043299,-0.5434755790223047,8.139523705504571e-05,0.0004095320743614981
O95685,9.89242626355391,-0.9322019317758112,1.231707999156109e-07,3.9593868071182905e-06
P35236,11.585642665185475,-1.3666299104289283,5.738908404089732e-09,5.312953869208405e-07
Q99832,3.537427463224448,-0.3464048537228912,0.0030370407932654737,0.007473308886440616
O43427,2.4018095259151457,-0.4856769256817248,0.028024169905504305,0.04683060241730082
Q86VP6,3.9294724598763553,-1.2339288204600702,0.003083726416004877,0.00755250102826356
P05107,-7.5876934983785365,0.47134241417236744,1.7147273971556603e-06,2.4632945988105108e-05
Q9NVH2,-3.6482316707058593,0.4342757390196663,0.004937215060966936,0.011082132512924708
Q13077,2.8587985198006067,-1.2820785734952675,0.015782776251562852,0.028952464052844934
Q86WU2,-5.544973350601715,0.6609830539428998,3.8630182343397076e-05,0.00023122606270487388
P07305,-4.553548077056289,1.0792606659513595,0.0006928660003236546,0.0022169583389772232
P04229,-9.69346835342197,0.8677994905108548,7.605604548477442e-08,2.925569480509893e-06
Q99490,1.6265882976234491,-0.25390332711728014,0.12379229974415001,0.16662963513219028
P98082,4.823737145844388,-1.090947577483341,0.00047329619526030196,0.0016376677321049984
Q06187,3.676162908768584,-0.5078641662013865,0.0026769268643677276,0.006738415297254352
O14828,-5.295790937527917,0.36535173715892455,5.9340868612763616e-05,0.0003218933055218401
Q9BUL8,7.221305290047972,-0.9741268484542918,3.2310681288717492e-06,3.958081828608186e-05
O15144,2.7475990908938503,-0.6208368385797911,0.017484849075588234,0.031397362607284734
P63244,1.5907846610049143,-0.346197765658923,0.13780589705417706,0.18277598444052903
Q14498,-1.1624035607271868,0.12990388291015087,0.2756266794070629,0.33624033569833794
O15355,3.531424835120892,-1.0874630285647697,0.003676789641715371,0.008772912741916515
P56385,-2.149619919153703,0.5407514253742125,0.04795717224018793,0.07380479481072144
Q2TAY7,-0.22587745704742412,0.02983120425277619,0.8251488400858882,0.8574632246938912
A0A024QZP7,5.37212046397843,-0.9268190391423659,0.0003179030600150712,0.0011846012057448898
Q9Y6J0,-2.628224752336169,0.43860085065514554,0.01795512761483601,0.032117244157753036
Q13838,5.187293987678021,-1.0858732034085659,0.000279495317797874,0.0010721708047384377
Q9Y619,-1.9814022646487197,0.47323895460304577,0.0639579732248934,0.09425147380789031
Q9H0D6,0.4071573705847413,-0.0529801798494578,0.691874718077926,0.7402028956118746
P08697,-5.0060971530446094,0.9157863728008735,0.00016294028011659177,0.0007019743608745826
Q7Z3T8,2.670736812627581,-0.9011062642744054,0.02074287383897344,0.036446567867213564
P13674,-4.535765651173915,0.45793343467860126,0.0007109185339628394,0.0022608294751825866
Q0VDF9,2.4270517891997234,-0.36586270551241995,0.026640987406875597,0.044861096821763834
Q6YHU6,-3.610845253975454,0.7625370058075056,0.004074477398160914,0.00948813462310697
Q86XL3,-0.2819893627944281,0.039329898305682676,0.7823170363924968,0.8202946057739015
Q8TE82,-1.950008188519588,0.7776372014942883,0.08414034128092279,0.11943916634268478
Q96JM7,-2.5823670811851733,0.9041620544022688,0.027852165997971415,0.046561847330477094
Q9BTU6,-2.4687289650954973,0.5965296601967438,0.024510337633738697,0.041917104508273975
A0A0A0MRI2,8.430862605390747,-1.170983098598363,5.626206093330156e-07,1.1897855119194634e-05
P05204,0.7467862769321345,-0.38303341375169,0.4654003696656417,0.5306124630615937
Q7Z4Q2,2.0068189771897402,-0.344922500087554,0.06094280426978106,0.09051255707233792
O15116,3.444225074985389,-0.8985425116656849,0.0053800575181896845,0.011909309043984179
A0A087WTW0,-1.4685665142938007,0.26633202156558333,0.16028933470248824,0.2086766776158019
J3KS54,0.5175269974582706,-0.036985232846163285,0.6115439240554268,0.6690367614534948
P06732,-1.1362821345514325,0.5497013793363781,0.2720318454097238,0.3321646434821807
P25490,2.8332709928510327,-1.4484974692300003,0.018498879142807376,0.03297660697857747
Q12929,3.0391387928188696,-1.1663534637797373,0.009507404004905776,0.018933004342465327
Q9BTT0,3.1051445033306724,-1.5449214878411608,0.011558732808725707,0.02230369656375697
J3QR44,0.2594894478628974,-0.032030417740365635,0.7991549885165197,0.8350337803260147
Q9BTZ2,-2.5556320058657005,0.5581782329467444,0.023647905745213804,0.040726405677784495
P78347,-2.127299931135966,0.19882029398671186,0.04860010242569332,0.07465635203002889
Q9P2J5,0.26522242198908,-0.030219569001966207,0.7943088235642846,0.8310121946179834
P34949,3.9026111635715823,-1.498911264829859,0.002273643982244611,0.005908921291348128
P62241,-2.5624718504556556,0.3786146384431106,0.02304356386317809,0.0398172903583575
O60282,4.517214626148443,-0.3285075095566281,0.00034708651915223,0.0012807461813890081
P20618,3.8435690622030267,-0.5378130696027306,0.0013329433067563905,0.0037647741125065243
A4D1E9,-4.113389984486336,0.6420210110482589,0.000769546758604612,0.002398349221974474
O43237,-2.0431218997124363,0.4322119693313109,0.07129179602040135,0.10337682639087785
P30520,13.719049750468105,-1.4985873087815573,4.4096163362303844e-10,1.1499633619914734e-07
P35609,5.181165529072349,-0.9933505919175598,0.00038298637881324323,0.001388617279491707
Q12905,2.140979741818116,-0.35259424427198915,0.04736444809560937,0.07305453193865556
Q14108,-1.4556034113596208,0.3344631725046696,0.16617913003272802,0.215402070851383
Q9HBL7,-6.858928520480123,0.6089279261076861,9.882231640858902e-06,8.417965161139655e-05
Q9NQC3,-1.636223981622448,0.48095996797488816,0.12051955871853619,0.16285581628978973
P15848,-3.215522142858679,0.39620203113418384,0.005114029101153562,0.011417494767098467
O00182,1.7296469540266588,-0.6382984235111149,0.11273163713922585,0.15403082988586908
Q8NC51,2.7626650831715382,-0.9894490674124441,0.01400507081866859,0.02616565430878322
P57088,-1.8429720591473877,0.42109962872125806,0.08631914208653986,0.12214862293903705
Q9UBB9,-6.759671202987033,0.3242689601264388,3.934010136836667e-06,4.4668588432504796e-05
Q3B8N2,1.2600982855511478,-0.4881154470132696,0.2323439817253703,0.289111418120637
P55072,7.5307155986823275,-0.5480889975742933,1.1224977006818674e-06,1.8338531062904548e-05
Q9Y2Q3,-5.788311645374206,0.5076968665141735,2.3312051661191658e-05,0.00015464650831293703
Q96FS4,10.347074707169032,-1.0770431170075199,7.516627212073003e-08,2.925569480509893e-06
Q9UGI8,5.8038720055002555,-1.2323887336929271,0.0001528925993665732,0.0006710853787716633
P06899,-4.446136478700256,0.7310595686025714,0.0015026107083246074,0.004148412508636724
P35606,2.247878074450757,-0.3227110581052539,0.045078259335903,0.0699858842072702
P49768,-0.2413783537572237,0.04799455312573819,0.8125722547254652,0.846505629703998
Q5VY43,-3.397638849308493,1.233730597761486,0.008373772461303775,0.017117338603430583
Q01581,5.923526423773238,-1.1097548271572482,6.70151754267717e-05,0.00035029513278284926
P62633,8.192875937524843,-1.4740513392371701,7.529695722450386e-06,6.95536859860938e-05
A0A087WT44,-3.8774076783385087,0.6619521194794498,0.0014619137266167995,0.004062930343619471
Q13155,1.105900168260739,-0.15460666802208856,0.2844101021721216,0.34553878263314625
A0A087WWS1,-8.535781217022883,0.565643783672213,1.5180620287044522e-07,4.517318865416249e-06
P07355,-6.863740372957786,0.2825098191396904,4.089544437652051e-06,4.5389705451239405e-05
F8VVA7,1.7347941575451598,-0.6519962303411564,0.10642471666172873,0.14680972503733836
Q15382,1.5705113859652335,-0.4572077143143396,0.13863215640683546,0.18381335569410456
Q8IV63,-2.606825702834628,0.49870725708524866,0.019052915824827682,0.033733296781229126
Q9UNL2,-1.1543678404052333,0.3916863227684111,0.2652686780094417,0.32493658117828117
P08246,0.5681810890139494,-0.13007042091217613,0.5817120973649537,0.6421337036625323
P49792,-5.304881889885657,0.40959877915451237,6.851906893710787e-05,0.00035681305148998923
A0A087WZV0,4.138080921229155,-0.5806964692802712,0.001184821517590243,0.0034301365130513916
Q92990,5.757909349862405,-0.8087795355115279,6.999130868895305e-05,0.00036266640795793337
Q9UGR2,-0.9435399954689112,0.39414236933808056,0.36052157868196777,0.42523581449294384
O43175,2.886900236492584,-0.9695731679117561,0.0164068991573374,0.029804579148225336
A0A1B0GW23,2.891459701146969,-0.9074839004561266,0.010231930357959607,0.020173318443568254
Q8N490,-2.920583739345889,0.5410259137547744,0.009537265953633096,0.018978898393539265
Q15057,5.2870311088555395,-0.8082384817662156,0.00035129902665892763,0.0012939980062432294
Q9Y5Q8,-5.479237619798712,0.3799545084760272,0.00011954097004143665,0.0005515035229154209
P82909,-4.815753049662271,0.6649932384317694,0.00018641639964377143,0.0007758348860299218
E9PCX5,-3.0894518124273334,0.5315631350117549,0.006916023917592375,0.014609205194502227
Q9BSE5,-2.752482527960505,0.3841887916609181,0.014000598076271254,0.02616565430878322
P04844,-2.243906532854074,0.5377627540625038,0.038470045729900884,0.06147533966657732
Q8TAQ2,-11.510292616069544,0.4556608223454184,2.30796416424911e-09,3.1984160616641814e-07
Q9UBB5,-2.482874482398813,0.5006593749889667,0.02510740113668437,0.0426580069883471
O15525,-3.32520291989924,0.5625599193651301,0.005438316261525348,0.012015121775409558
Q9Y5L4,-4.584460320583007,0.8416501705229038,0.00042515002404976463,0.0015035441427770115
O95453,0.3319443866366713,-0.046432097279678786,0.7443745455255527,0.7852783886197652
P38919,0.6743386485193961,-0.09772343239196069,0.5093255414984637,0.5728537272901186
P07358,-5.806231287308497,1.1485520338144006,2.768400890041518e-05,0.00017661804146880495
P05109,1.8041631881706168,-1.3346717561253634,0.10456588827784447,0.14462864892612884
Q9HCE5,-0.23252214510800978,0.06569028041253944,0.8209218193029396,0.8539226714646808
Q8IYS1,0.5808308381360405,-0.20920598840918103,0.5693521122018457,0.6303271058817138
P13929,8.279958889025979,-1.5194626299434706,6.623861492950431e-07,1.3048332215836981e-05
P50897,-0.2345488005424923,0.06608769819627724,0.8174430359243479,0.8507288752587642
P55036,0.11454406984158122,-0.026604994993933317,0.9101820828407209,0.9286844372065745
Q5SNT2,-2.0271413526694784,0.8165814626695092,0.06024526487683021,0.08966837208891557
A0A087WZ30,-1.2051200097642403,0.49658377948592225,0.24754933698247117,0.30556756677599256
Q13435,-4.13503204763933,0.372970452488282,0.001029874928988167,0.003052423489906866
A0A0G2JLV7,-0.7564088579355492,0.18040457731440718,0.46464433896145996,0.529895514950299
O60832,-3.857837102859607,0.5230668802796696,0.0039020332393317043,0.009168567667826215
P48595,4.762620462939574,-1.26687374824475,0.0009341645459353515,0.002813976499180531
Q9UJW0,-0.11519002397603274,0.007933751607851036,0.9100381133891577,0.9286844372065745
Q9UKX7,-0.9297083807466752,0.17519971736081885,0.3684517233180892,0.4332401578727518
O43312,2.527951233432205,-0.2719789293194559,0.025254425829129807,0.04285537189578606
Q13555,-0.11734913007095309,0.007128568725233819,0.9079658484493142,0.9273316314390397
O00462,-3.10573100279232,0.35154527016911885,0.006866762984122979,0.014528661549952427
O43516,6.397771978762189,-1.0804428809200903,1.1767775349128457e-05,9.427798481628683e-05
G3XAK1,-5.334410599612882,1.0779411241148225,0.00027991427123469316,0.0010727901140420715
O43815,-0.9243365130804946,0.10241221546434254,0.3699093293378588,0.43458608742851657
P55081,-0.8606415109517974,0.2397988889001006,0.40295085248481555,0.4678632250422914
O95671,4.412797322505468,-0.778608178605591,0.00046190337821606583,0.0016075935452365333
P17947,-5.864924588372859,0.6158022382784587,2.0952495460123997e-05,0.00014388210860056855
O60493,7.56159471953,-1.10490632236076,7.860910234312664e-06,7.183520291989807e-05
O76094,1.359161872523067,-0.12608509257825595,0.19201296611785598,0.24410314825968507
P24539,-4.677679371445885,0.8465841817184678,0.00022830981956066383,0.0009154366778534413
P13807,-4.106343184834152,0.19466228650509265,0.0007692682654783026,0.002398349221974474
P19971,10.235349249936233,-1.781164519743438,5.889940629656404e-07,1.2161317825845882e-05
P42858,2.1156981371650554,-0.4303869455686531,0.051935538310122945,0.07893595497992419
Q00534,4.949707354944369,-1.4202612889839585,0.0005712213712082541,0.001902807989968343
Q7L591,11.614355281947478,-1.1614097919646937,3.4114239335831075e-09,3.581735153619635e-07
Q99519,-1.321397307397365,0.17131903686997063,0.2162455420704673,0.27157440256063775
Q92882,4.216947169388053,-1.3437157135519877,0.002138116837379903,0.0056056606321741205
Q13303,1.9952556990499524,-0.2798756122351005,0.06238618693488025,0.09239276742648814
Q15646,2.1195844876223675,-1.7753883453439538,0.06270498319613889,0.09270012774844379
Q9UQR1,-3.443695543276861,0.438655474842065,0.004017714496537864,0.009412135430054277
F8WE65,5.7035647325523815,-1.6283579653169369,0.00020059935524374488,0.0008209203476870738
Q9NWV8,-2.101737339322726,1.29964046120163,0.0628194284358052,0.09283637419778802
Q9NRG7,-5.813606566041601,0.6288593635044304,0.00016934347535567534,0.0007198825697262688
Q96L73,-2.556925973237059,0.658874451978047,0.02565580033606945,0.043343694530315835
Q07021,-2.228767819471036,0.647366097843074,0.040402118639918314,0.06382829967914284
Q8NHH9,-1.027212484106178,0.15276768713374622,0.3196090721048432,0.38233674555589836
Q9HB71,7.746273614289108,-1.4952499550920049,1.1274835313336967e-05,9.15613331683466e-05
O75643,-2.9272709046771515,0.43865601508533913,0.009539561506498132,0.018978898393539265
P55039,0.04795736047914138,-0.01736362053895313,0.962354093188177,0.9698033749932137
Q01518,6.455361788473809,-0.7543496691406766,8.31091087768686e-06,7.454123128802059e-05
O43464,-3.5670716761751056,0.4185213588869239,0.003147586546748229,0.007663848950177161
Q96E39,-0.3570999314793576,0.1341882711115776,0.7284374573782881,0.7731644452071206
Q15363,-0.9670969145724794,0.31619933207715967,0.3471336912688201,0.4107239300840399
Q9H1D9,-1.6645303699869138,0.6242650212862522,0.12876558589845466,0.17215578653817784
O43824,-4.285169420242299,0.5649512360581053,0.0005261974868187615,0.0017793333848108446
Q9BWE0,-0.009201572856082014,0.0017648008182860053,0.992826400545635,0.9946038149991974
F5H8D7,1.6346747676038094,-0.17758583998326394,0.12050089379132471,0.16285581628978973
Q9UGY1,0.203218734365395,-0.05076043832816346,0.8417826295983,0.8712711639519298
P00749,2.0720514919600137,-0.7590766914302254,0.06508684811685547,0.09571189878391101
H0Y5K5,-1.6379564043254289,0.5391443927719664,0.12000272503844998,0.16231537419161773
B4DY08,0.23224433515712636,-0.056661032736426975,0.8215952604455323,0.8544098489805511
Q86WJ1,2.5653055528009534,-0.2845243711480556,0.02086544723100134,0.03664648109795598
P04908,-3.7235775525712205,1.206035620351118,0.0037780183824558653,0.008937663021755329
Q9H582,-6.663226844648943,0.9349991461920713,4.3869553327318504e-05,0.00025489617735231367
O95470,-3.542118192399628,0.40451941992895435,0.002535594599310816,0.006452832682180123
